----------------------------- log1Hz20170708_1239.log --------------------------
Date	Time	Ts	Boatspeed	AW_angle	AW_speed	Heading	TW_angle	TW_speed	TW_Dir	Ext_SOG	Ext_COG	Latitudine	Longitudine	BS_target	TWA_target	BS_polar	Type_tgt	LeewayAng	LeewayMod	SET	DRIFT
08/07/17	15:32:00	21907	6.70	346	12.90	256	-29	6.62	230	6.20	262	4540.0132N	1340.8468E	6.77	322	5.21	Y	-2.86	0.34	46	0.61	
08/07/17	15:32:01	21908	6.70	346	12.90	256	-29	6.62	230	6.10	260	4540.0127N	1340.8434E	6.72	322	5.05	Y	-2.83	0.33	47	0.61	
08/07/17	15:32:02	21909	6.60	346	12.90	256	-28	6.71	228	6.10	260	4540.0127N	1340.8407E	6.66	321	4.77	Y	-2.84	0.33	47	0.57	
08/07/17	15:32:03	21910	6.60	346	12.90	256	-28	6.71	228	5.80	261	4540.0127N	1340.8386E	6.66	321	4.82	Y	-2.86	0.33	47	0.66	
08/07/17	15:32:04	21911	6.40	346	12.90	258	-28	6.88	230	5.80	261	4540.0127N	1340.8372E	6.71	322	5.09	Y	-2.87	0.33	48	0.67	
08/07/17	15:32:05	21912	6.40	344	12.70	258	-30	6.75	227	5.80	261	4540.0122N	1340.8344E	6.72	322	5.17	Y	-2.88	0.32	48	0.64	
08/07/17	15:32:06	21913	6.40	344	12.70	258	-30	6.75	227	5.90	263	4540.0122N	1340.8311E	6.72	322	5.28	Y	-2.89	0.32	49	0.59	
08/07/17	15:32:07	21914	6.30	344	12.60	259	-30	6.75	228	5.90	263	4540.0122N	1340.8284E	6.72	322	5.52	Y	-2.88	0.32	49	0.53	
08/07/17	15:32:08	21915	6.30	344	12.60	259	-30	6.75	228	5.80	264	4540.0122N	1340.8263E	6.71	322	5.54	Y	-2.87	0.32	49	0.54	
08/07/17	15:32:09	21916	6.30	344	12.60	259	-30	6.75	228	5.80	264	4540.0122N	1340.8253E	6.69	321	5.42	Y	-2.87	0.32	49	0.56	
08/07/17	15:32:10	21917	6.20	344	12.50	259	-30	6.74	228	5.80	264	4540.0122N	1340.8228E	6.68	321	5.39	Y	-2.88	0.31	49	0.55	
08/07/17	15:32:11	21918	6.20	344	12.50	259	-30	6.74	228	5.60	265	4540.0122N	1340.8195E	6.69	321	5.41	Y	-2.88	0.31	49	0.62	
08/07/17	15:32:12	21919	6.20	343	12.40	260	-32	6.71	226	5.60	265	4540.0117N	1340.8170E	6.71	322	5.42	Y	-2.88	0.31	50	0.66	
08/07/17	15:32:13	21920	6.20	343	12.40	260	-32	6.71	226	5.60	268	4540.0117N	1340.8152E	6.71	322	5.61	Y	-2.88	0.31	50	0.70	
08/07/17	15:32:14	21921	6.20	343	12.40	262	-32	6.71	228	5.70	268	4540.0117N	1340.8138E	6.69	321	5.93	Y	-2.89	0.31	49	0.70	
08/07/17	15:32:15	21922	6.10	342	12.20	262	-34	6.64	227	5.70	268	4540.0117N	1340.8112E	6.68	321	6.03	Y	-2.85	0.31	49	0.63	
08/07/17	15:32:16	21923	6.10	342	12.20	262	-34	6.64	227	5.90	271	4540.0117N	1340.8074E	6.64	321	5.99	Y	-2.83	0.30	49	0.59	
08/07/17	15:32:17	21924	6.10	342	12.20	263	-34	6.64	228	5.90	271	4540.0117N	1340.8048E	6.58	321	5.96	Y	-2.83	0.30	49	0.59	
08/07/17	15:32:18	21925	6.10	342	12.20	263	-35	6.69	226	5.90	271	4540.0117N	1340.8026E	6.55	321	5.95	Y	-2.85	0.30	48	0.58	
08/07/17	15:32:19	21926	6.10	342	12.20	263	-35	6.69	226	5.90	271	4540.0117N	1340.8014E	6.59	321	6.05	Y	-2.86	0.30	47	0.55	
08/07/17	15:32:20	21927	6.20	341	12.30	263	-36	6.73	225	5.90	271	4540.0117N	1340.7988E	6.63	321	6.21	Y	-2.88	0.31	47	0.56	
08/07/17	15:32:21	21928	6.20	341	12.30	263	-36	6.73	225	5.90	268	4540.0117N	1340.7957E	6.66	321	6.33	Y	-2.89	0.31	47	0.49	
08/07/17	15:32:22	21929	6.20	341	12.30	262	-36	6.73	225	5.90	268	4540.0122N	1340.7930E	6.67	321	6.43	Y	-2.89	0.31	47	0.44	
08/07/17	15:32:24	21930	6.20	340	12.20	262	-38	6.69	223	5.90	268	4540.0122N	1340.7906E	6.68	321	6.46	Y	-2.88	0.31	47	0.42	
08/07/17	15:32:25	21931	6.20	340	12.20	262	-38	6.69	223	5.90	266	4540.0122N	1340.7896E	6.67	321	6.55	Y	-2.88	0.31	47	0.36	
08/07/17	15:32:26	21932	6.20	339	12.10	263	-40	6.66	222	5.90	266	4540.0122N	1340.7870E	6.65	321	6.63	Y	-2.87	0.31	47	0.33	
08/07/17	15:32:27	21933	6.20	339	12.10	263	-40	6.66	222	6.00	272	4540.0122N	1340.7842E	6.64	321	6.59	Y	-2.87	0.31	47	0.39	
08/07/17	15:32:28	21934	6.30	339	12.10	262	-40	6.59	220	6.00	272	4540.0122N	1340.7830E	6.64	321	6.55	Y	-2.87	0.31	47	0.52	
08/07/17	15:32:29	21935	6.30	341	11.90	262	-38	6.30	225	6.00	272	4540.0122N	1340.7783E	6.64	321	6.54	Y	-2.82	0.31	46	0.67	
08/07/17	15:32:30	21936	6.30	341	11.90	262	-38	6.30	225	5.90	266	4540.0122N	1340.7769E	6.59	321	6.55	Y	-2.80	0.31	46	0.60	
08/07/17	15:32:31	21937	6.30	341	12.10	260	-37	6.46	225	5.90	266	4540.0122N	1340.7744E	6.50	321	6.18	Y	-2.82	0.31	46	0.53	
08/07/17	15:32:32	21938	6.30	341	12.10	260	-37	6.46	225	5.90	265	4540.0122N	1340.7728E	6.51	321	6.01	Y	-2.84	0.31	46	0.48	
08/07/17	15:32:33	21939	6.30	341	12.10	260	-37	6.46	225	6.00	265	4540.0122N	1340.7714E	6.58	321	6.09	Y	-2.84	0.31	46	0.43	
08/07/17	15:32:34	21940	6.30	342	11.90	260	-37	6.24	224	6.00	265	4540.0127N	1340.7665E	6.60	321	6.09	Y	-2.79	0.31	47	0.39	
08/07/17	15:32:35	21941	6.30	342	11.90	260	-37	6.24	224	5.80	264	4540.0127N	1340.7654E	6.54	321	6.01	Y	-2.76	0.30	47	0.42	
08/07/17	15:32:36	21942	6.20	342	11.70	261	-36	6.09	225	5.80	264	4540.0127N	1340.7632E	6.43	320	5.87	Y	-2.72	0.30	47	0.43	
08/07/17	15:32:37	21943	6.20	342	11.70	261	-36	6.09	225	5.80	266	4540.0127N	1340.7610E	6.34	320	5.71	Y	-2.70	0.29	48	0.44	
08/07/17	15:32:38	21944	6.20	342	11.70	263	-36	6.09	227	5.80	266	4540.0127N	1340.7599E	6.28	320	5.54	Y	-2.69	0.29	48	0.45	
08/07/17	15:32:39	21945	6.20	342	11.50	263	-37	5.91	226	5.80	266	4540.0127N	1340.7552E	6.25	319	5.48	Y	-2.67	0.29	49	0.43	
08/07/17	15:32:40	21946	6.20	342	11.50	263	-37	5.91	226	5.70	270	4540.0127N	1340.7542E	6.24	319	5.55	Y	-2.67	0.29	49	0.50	
08/07/17	15:32:41	21947	6.10	340	11.40	265	-39	6.01	224	5.70	270	4540.0127N	1340.7512E	6.20	319	5.64	Y	-2.73	0.29	49	0.51	
08/07/17	15:32:42	21948	6.10	340	11.40	265	-39	6.01	224	5.60	274	4540.0132N	1340.7496E	6.30	320	6.05	Y	-2.76	0.30	49	0.60	
08/07/17	15:32:43	21949	6.00	340	11.40	266	-39	6.08	224	5.60	274	4540.0132N	1340.7482E	6.45	320	6.41	Y	-2.78	0.29	49	0.64	
08/07/17	15:32:44	21950	6.00	341	11.50	266	-38	6.16	229	5.60	274	4540.0137N	1340.7439E	6.49	320	6.41	Y	-2.80	0.29	48	0.69	
08/07/17	15:32:45	21951	6.00	341	11.50	266	-38	6.16	229	5.60	270	4540.0137N	1340.7427E	6.55	321	6.26	Y	-2.82	0.30	48	0.61	
08/07/17	15:32:46	21952	5.90	341	11.90	266	-36	6.61	231	5.60	270	4540.0137N	1340.7397E	6.64	321	6.20	Y	-2.89	0.30	48	0.50	
08/07/17	15:32:47	21953	5.90	341	11.90	266	-36	6.61	231	5.70	278	4540.0142N	1340.7377E	6.64	321	6.20	Y	-2.93	0.30	48	0.62	
08/07/17	15:32:48	21954	5.90	341	11.90	266	-36	6.61	231	5.70	278	4540.0142N	1340.7363E	6.77	322	6.32	Y	-2.95	0.30	47	0.77	
08/07/17	15:32:49	21955	5.90	341	12.30	266	-34	6.97	233	5.70	278	4540.0142N	1340.7339E	6.81	322	6.22	Y	-2.96	0.31	47	0.86	
08/07/17	15:32:50	21956	5.90	341	12.30	266	-34	6.97	233	5.70	275	4540.0146N	1340.7306E	6.81	322	6.09	Y	-2.97	0.31	46	0.81	
08/07/17	15:32:51	21957	5.90	343	12.60	264	-31	7.17	235	5.70	275	4540.0146N	1340.7279E	6.83	322	5.88	Y	-2.97	0.31	46	0.78	
08/07/17	15:32:52	21958	5.90	343	12.60	264	-31	7.17	235	5.80	268	4540.0146N	1340.7258E	6.85	322	5.60	Y	-2.97	0.31	45	0.53	
08/07/17	15:32:53	21959	5.90	343	12.60	264	-31	7.17	235	5.80	268	4540.0146N	1340.7246E	6.87	322	5.27	Y	-2.97	0.31	45	0.33	
08/07/17	15:32:54	21960	6.00	344	12.30	264	-31	6.76	233	5.80	268	4540.0146N	1340.7223E	6.88	322	5.15	Y	-2.89	0.30	45	0.24	
08/07/17	15:32:55	21961	6.00	344	12.30	264	-31	6.76	233	5.70	275	4540.0151N	1340.7194E	6.79	322	5.48	Y	-2.85	0.30	44	0.45	
08/07/17	15:32:56	21962	6.10	344	12.30	265	-31	6.67	234	5.70	275	4540.0151N	1340.7162E	6.64	321	5.39	Y	-2.84	0.30	44	0.66	
08/07/17	15:32:57	21963	6.10	344	12.30	265	-31	6.66	234	5.70	275	4540.0151N	1340.7140E	6.59	321	5.36	Y	-2.83	0.30	44	0.78	
08/07/17	15:32:58	21964	6.10	344	12.30	265	-31	6.66	234	5.90	272	4540.0156N	1340.7126E	6.60	321	5.35	Y	-2.82	0.30	43	0.71	
08/07/17	15:32:59	21965	6.10	343	12.30	265	-32	6.70	232	5.90	272	4540.0156N	1340.7104E	6.60	321	5.33	Y	-2.86	0.30	43	0.61	
08/07/17	15:33:00	21966	6.10	343	12.30	265	-32	6.70	232	5.80	275	4540.0161N	1340.7072E	6.64	321	5.49	Y	-2.89	0.31	43	0.64	
08/07/17	15:33:01	21967	6.10	343	12.30	265	-32	6.70	232	5.80	275	4540.0161N	1340.7047E	6.70	322	5.79	Y	-2.90	0.31	42	0.69	
08/07/17	15:33:02	21968	6.10	343	12.40	265	-33	6.82	231	5.80	275	4540.0161N	1340.7028E	6.72	322	5.89	Y	-2.89	0.31	42	0.74	
08/07/17	15:33:03	21969	6.10	343	12.40	265	-33	6.82	231	5.70	272	4540.0166N	1340.7015E	6.71	322	5.87	Y	-2.89	0.31	42	0.69	
08/07/17	15:33:04	21970	6.00	342	12.40	264	-33	6.92	231	5.70	272	4540.0166N	1340.6989E	6.69	321	5.88	Y	-2.90	0.31	42	0.64	
08/07/17	15:33:05	21971	6.00	342	12.40	264	-33	6.92	231	5.70	267	4540.0166N	1340.6953E	6.69	321	5.89	Y	-2.90	0.30	42	0.47	
08/07/17	15:33:06	21972	6.00	342	12.40	264	-33	6.94	231	5.70	267	4540.0166N	1340.6926E	6.71	322	5.90	Y	-2.90	0.30	42	0.38	
08/07/17	15:33:07	21973	6.00	342	12.40	264	-33	6.94	230	5.70	267	4540.0166N	1340.6908E	6.72	322	5.90	Y	-2.92	0.31	43	0.33	
08/07/17	15:33:08	21974	6.00	342	12.40	264	-33	6.94	230	5.80	272	4540.0166N	1340.6896E	6.73	322	5.98	Y	-2.92	0.31	43	0.39	
08/07/17	15:33:09	21975	6.10	342	12.20	264	-34	6.67	229	5.80	272	4540.0166N	1340.6873E	6.75	322	6.10	Y	-2.88	0.30	42	0.51	
08/07/17	15:33:10	21976	6.10	342	12.20	264	-34	6.67	229	5.70	271	4540.0166N	1340.6842E	6.71	322	6.10	Y	-2.86	0.30	42	0.55	
08/07/17	15:33:11	21977	6.10	342	12.00	264	-34	6.45	229	5.70	271	4540.0166N	1340.6816E	6.62	321	6.00	Y	-2.85	0.30	42	0.57	
08/07/17	15:33:12	21978	6.10	342	12.00	264	-34	6.45	230	5.80	272	4540.0171N	1340.6797E	6.59	321	5.97	Y	-2.82	0.30	42	0.58	
08/07/17	15:33:13	21979	6.10	342	12.00	264	-34	6.45	230	5.80	272	4540.0171N	1340.6783E	6.58	321	5.87	Y	-2.80	0.30	42	0.59	
08/07/17	15:33:14	21980	6.10	343	12.00	264	-34	6.44	230	5.80	272	4540.0171N	1340.6761E	6.53	321	5.67	Y	-2.80	0.30	42	0.59	
08/07/17	15:33:15	21981	6.10	343	12.00	264	-34	6.44	230	5.70	272	4540.0171N	1340.6722E	6.52	321	5.62	Y	-2.79	0.30	42	0.62	
08/07/17	15:33:16	21982	6.10	343	12.00	264	-34	6.44	230	5.70	272	4540.0171N	1340.6722E	6.52	321	5.65	Y	-2.79	0.30	41	0.65	
08/07/17	15:33:17	21983	6.10	343	11.90	264	-33	6.31	231	5.70	272	4540.0176N	1340.6674E	6.52	321	5.66	Y	-2.77	0.29	41	0.67	
08/07/17	15:33:18	21984	6.10	343	11.90	264	-33	6.31	231	5.80	273	4540.0181N	1340.6660E	6.50	320	5.53	Y	-2.75	0.29	41	0.71	
08/07/17	15:33:19	21985	6.10	344	11.90	263	-32	6.28	231	5.80	273	4540.0176N	1340.6637E	6.45	320	5.31	Y	-2.74	0.29	41	0.74	
08/07/17	15:33:20	21986	6.10	344	11.90	263	-32	6.28	231	5.80	272	4540.0176N	1340.6616E	6.44	320	5.25	Y	-2.74	0.29	40	0.73	
08/07/17	15:33:22	21987	6.10	344	11.90	264	-32	6.28	231	5.80	272	4540.0181N	1340.6605E	6.44	320	5.29	Y	-2.74	0.29	40	0.71	
08/07/17	15:33:22	21988	6.10	343	12.00	264	-33	6.43	229	5.80	272	4540.0181N	1340.6561E	6.44	320	5.29	Y	-2.79	0.30	40	0.67	
08/07/17	15:33:23	21989	6.10	343	12.00	264	-33	6.43	229	5.70	270	4540.0181N	1340.6545E	6.49	320	5.48	Y	-2.82	0.30	40	0.60	
08/07/17	15:33:25	21990	6.10	342	12.00	264	-34	6.46	228	5.70	270	4540.0186N	1340.6522E	6.58	321	5.81	Y	-2.82	0.30	40	0.55	
08/07/17	15:33:26	21991	6.10	342	12.00	264	-34	6.46	228	5.70	271	4540.0186N	1340.6503E	6.59	321	5.95	Y	-2.82	0.30	40	0.56	
08/07/17	15:33:27	21992	6.10	342	12.00	264	-34	6.46	228	5.90	271	4540.0186N	1340.6486E	6.56	321	5.98	Y	-2.82	0.30	40	0.54	
08/07/17	15:33:28	21993	6.10	342	11.90	264	-35	6.36	229	5.90	271	4540.0186N	1340.6460E	6.56	321	6.00	Y	-2.81	0.30	40	0.52	
08/07/17	15:33:29	21994	6.10	342	11.90	264	-35	6.36	229	5.80	272	4540.0186N	1340.6428E	6.55	321	5.94	Y	-2.80	0.30	39	0.55	
08/07/17	15:33:30	21995	6.10	342	11.80	264	-35	6.26	228	5.80	272	4540.0190N	1340.6401E	6.53	321	5.83	Y	-2.79	0.30	39	0.57	
08/07/17	15:33:31	21996	6.10	342	11.80	264	-35	6.26	228	5.80	272	4540.0190N	1340.6382E	6.51	321	5.79	Y	-2.78	0.30	39	0.59	
08/07/17	15:33:32	21997	6.10	342	11.80	264	-35	6.26	228	5.80	272	4540.0190N	1340.6368E	6.49	320	5.81	Y	-2.78	0.30	39	0.61	
08/07/17	15:33:33	21998	6.10	343	11.70	264	-35	6.16	228	5.80	272	4540.0190N	1340.6343E	6.48	320	5.81	Y	-2.75	0.29	38	0.63	
08/07/17	15:33:34	21999	6.10	343	11.70	264	-35	6.16	228	5.80	270	4540.0195N	1340.6313E	6.46	320	5.75	Y	-2.74	0.29	38	0.59	
08/07/17	15:33:35	22000	6.20	343	11.60	264	-35	5.95	228	5.80	270	4540.0195N	1340.6288E	6.41	320	5.64	Y	-2.73	0.29	38	0.57	
08/07/17	15:33:36	22001	6.20	343	11.60	264	-35	5.95	229	5.80	270	4540.0195N	1340.6263E	6.39	320	5.60	Y	-2.70	0.29	38	0.58	
08/07/17	15:33:37	22002	6.20	343	11.60	264	-35	5.95	229	5.80	273	4540.0200N	1340.6249E	6.36	320	5.52	Y	-2.69	0.29	38	0.67	
08/07/17	15:33:38	22003	6.20	343	11.60	264	-34	5.94	229	5.80	273	4540.0200N	1340.6224E	6.28	320	5.34	Y	-2.69	0.29	38	0.74	
08/07/17	15:33:39	22004	6.20	343	11.60	264	-34	5.94	229	5.70	271	4540.0200N	1340.6194E	6.28	320	5.33	Y	-2.70	0.29	38	0.74	
08/07/17	15:33:40	22005	6.20	343	11.60	264	-34	5.94	229	5.70	271	4540.0205N	1340.6169E	6.32	320	5.41	Y	-2.70	0.29	38	0.74	
08/07/17	15:33:41	22006	6.20	343	11.80	264	-34	6.14	229	5.70	271	4540.0205N	1340.6149E	6.33	320	5.43	Y	-2.74	0.30	38	0.74	
08/07/17	15:33:42	22007	6.20	343	11.80	264	-34	6.14	229	5.80	272	4540.0205N	1340.6134E	6.39	320	5.51	Y	-2.76	0.30	38	0.72	
08/07/17	15:33:43	22008	6.20	343	12.00	262	-33	6.33	229	5.80	272	4540.0205N	1340.6108E	6.46	320	5.61	Y	-2.80	0.30	38	0.73	
08/07/17	15:33:44	22009	6.20	343	12.00	262	-33	6.33	229	5.80	267	4540.0205N	1340.6077E	6.52	321	5.65	Y	-2.82	0.31	38	0.63	
08/07/17	15:33:45	22010	6.10	343	12.00	261	-33	6.41	228	5.80	267	4540.0205N	1340.6053E	6.58	321	5.65	Y	-2.83	0.30	38	0.53	
08/07/17	15:33:46	22011	6.10	343	12.10	261	-33	6.53	228	5.80	267	4540.0205N	1340.6031E	6.60	321	5.66	Y	-2.86	0.31	38	0.47	
08/07/17	15:33:47	22012	6.10	343	12.10	261	-33	6.53	228	5.70	269	4540.0205N	1340.6018E	6.67	321	5.88	Y	-2.87	0.31	38	0.52	
08/07/17	15:33:48	22013	6.10	343	12.10	261	-34	6.54	228	5.70	269	4540.0205N	1340.5992E	6.67	321	5.88	Y	-2.86	0.30	38	0.57	
08/07/17	15:33:49	22014	6.10	343	12.10	261	-34	6.54	228	5.70	266	4540.0205N	1340.5974E	6.66	321	5.88	Y	-2.85	0.30	39	0.53	
08/07/17	15:33:50	22015	6.10	343	12.10	261	-34	6.54	227	5.70	266	4540.0205N	1340.5961E	6.61	321	5.79	Y	-2.84	0.30	39	0.49	
08/07/17	15:33:51	22016	6.10	343	12.00	261	-33	6.41	229	5.70	266	4540.0205N	1340.5916E	6.60	321	5.76	Y	-2.81	0.30	39	0.48	
08/07/17	15:33:52	22017	6.10	343	12.00	261	-33	6.41	229	5.70	268	4540.0210N	1340.5906E	6.58	321	5.64	Y	-2.80	0.30	39	0.53	
08/07/17	15:33:53	22018	6.10	344	11.90	260	-32	6.27	229	5.70	268	4540.0210N	1340.5880E	6.53	321	5.42	Y	-2.78	0.30	39	0.59	
08/07/17	15:33:54	22019	6.10	344	11.90	260	-32	6.27	229	5.70	265	4540.0210N	1340.5846E	6.50	321	5.28	Y	-2.76	0.29	39	0.54	
08/07/17	15:33:55	22020	6.10	344	11.90	262	-32	6.27	230	5.70	265	4540.0210N	1340.5846E	6.49	320	5.19	Y	-2.76	0.29	40	0.49	
08/07/17	15:33:56	22021	6.10	343	11.70	262	-34	6.13	226	5.70	265	4540.0210N	1340.5823E	6.48	320	5.14	Y	-2.74	0.29	40	0.44	
08/07/17	15:33:57	22022	6.10	343	11.70	262	-34	6.13	226	5.60	270	4540.0210N	1340.5789E	6.46	320	5.32	Y	-2.73	0.29	41	0.52	
08/07/17	15:33:58	22023	6.00	342	11.70	263	-36	6.29	225	5.60	270	4540.0210N	1340.5762E	6.41	320	5.62	Y	-2.78	0.29	41	0.57	
08/07/17	15:33:59	22024	6.00	342	11.70	263	-36	6.29	225	5.40	266	4540.0210N	1340.5743E	6.45	320	5.93	Y	-2.81	0.30	41	0.57	
08/07/17	15:34:00	22025	5.90	342	11.70	266	-35	6.37	227	5.50	266	4540.0210N	1340.5732E	6.54	321	6.28	Y	-2.82	0.29	42	0.50	
08/07/17	15:34:01	22026	5.90	340	11.40	266	-38	6.17	225	5.50	266	4540.0210N	1340.5710E	6.57	321	6.41	Y	-2.80	0.29	43	0.46	
08/07/17	15:34:02	22027	5.90	340	11.40	266	-38	6.17	225	5.60	273	4540.0215N	1340.5679E	6.53	321	6.45	Y	-2.79	0.29	43	0.41	
08/07/17	15:34:03	22028	5.80	340	11.20	269	-39	6.08	230	5.60	273	4540.0220N	1340.5653E	6.49	320	6.47	Y	-2.76	0.28	43	0.38	
08/07/17	15:34:04	22029	5.80	340	11.20	269	-39	6.08	230	5.60	282	4540.0225N	1340.5634E	6.45	320	6.43	Y	-2.75	0.28	43	0.63	
08/07/17	15:34:05	22030	5.80	340	11.20	270	-39	6.08	230	5.60	282	4540.0225N	1340.5625E	6.41	320	6.40	Y	-2.74	0.28	43	0.82	
08/07/17	15:34:06	22031	5.80	340	11.40	270	-38	6.25	233	5.60	282	4540.0225N	1340.5598E	6.39	320	6.35	Y	-2.79	0.28	42	0.92	
08/07/17	15:34:07	22032	5.80	340	11.40	270	-38	6.25	233	5.60	275	4540.0229N	1340.5566E	6.45	320	6.31	Y	-2.81	0.28	42	0.73	
08/07/17	15:34:08	22033	5.80	340	11.40	270	-38	6.25	233	5.60	275	4540.0234N	1340.5541E	6.54	321	6.22	Y	-2.82	0.29	41	0.54	
08/07/17	15:34:09	22034	5.80	341	11.30	270	-37	6.12	233	5.60	275	4540.0239N	1340.5524E	6.57	321	6.18	Y	-2.75	0.28	41	0.43	
08/07/17	15:34:10	22035	5.80	341	11.30	270	-37	6.12	233	5.50	278	4540.0239N	1340.5510E	6.48	320	6.07	Y	-2.71	0.28	41	0.47	
08/07/17	15:34:11	22036	5.80	342	11.30	269	-36	6.08	234	5.50	278	4540.0239N	1340.5486E	6.32	320	5.82	Y	-2.72	0.28	41	0.54	
08/07/17	15:34:12	22037	5.80	342	11.30	269	-36	6.08	234	5.60	276	4540.0244N	1340.5455E	6.29	320	5.67	Y	-2.72	0.28	41	0.53	
08/07/17	15:34:13	22038	5.90	342	11.30	268	-36	6.00	233	5.60	276	4540.0244N	1340.5430E	6.38	320	5.62	Y	-2.73	0.28	41	0.54	
08/07/17	15:34:14	22039	5.90	342	11.50	268	-36	6.18	232	5.60	276	4540.0244N	1340.5409E	6.40	320	5.59	Y	-2.75	0.28	41	0.56	
08/07/17	15:34:15	22040	5.90	342	11.50	268	-36	6.18	232	5.70	277	4540.0249N	1340.5396E	6.42	320	5.70	Y	-2.77	0.28	40	0.60	
08/07/17	15:34:16	22041	5.90	342	11.60	267	-36	6.29	230	5.70	277	4540.0249N	1340.5369E	6.47	320	5.87	Y	-2.79	0.29	40	0.65	
08/07/17	15:34:17	22042	5.90	342	11.60	267	-36	6.29	230	5.50	274	4540.0249N	1340.5339E	6.50	320	5.98	Y	-2.80	0.29	40	0.64	
08/07/17	15:34:18	22043	5.90	342	11.60	268	-36	6.29	231	5.50	274	4540.0249N	1340.5339E	6.51	321	6.03	Y	-2.80	0.29	40	0.62	
08/07/17	15:34:19	22044	5.90	341	11.60	268	-37	6.33	230	5.50	274	4540.0259N	1340.5297E	6.52	321	6.06	Y	-2.80	0.29	40	0.59	
08/07/17	15:34:20	22045	5.90	341	11.60	268	-37	6.33	230	5.80	277	4540.0259N	1340.5284E	6.52	321	6.12	Y	-2.80	0.29	40	0.58	
08/07/17	15:34:21	22046	5.90	341	11.60	267	-37	6.31	230	5.80	277	4540.0264N	1340.5260E	6.52	321	6.25	Y	-2.79	0.29	39	0.61	
08/07/17	15:34:22	22047	5.90	341	11.60	267	-37	6.31	230	5.60	272	4540.0264N	1340.5229E	6.51	321	6.22	Y	-2.79	0.29	39	0.50	
08/07/17	15:34:23	22048	5.90	341	11.60	267	-37	6.31	230	5.60	272	4540.0264N	1340.5229E	6.49	320	6.08	Y	-2.78	0.29	39	0.42	
08/07/17	15:34:24	22049	5.90	341	11.70	267	-37	6.44	229	5.60	272	4540.0269N	1340.5182E	6.48	320	6.04	Y	-2.82	0.29	40	0.38	
08/07/17	15:34:25	22050	5.90	341	11.70	267	-37	6.44	229	5.60	275	4540.0269N	1340.5171E	6.52	321	6.18	Y	-2.84	0.29	40	0.45	
08/07/17	15:34:27	22051	5.90	341	11.70	267	-37	6.43	231	5.60	275	4540.0273N	1340.5144E	6.58	321	6.41	Y	-2.85	0.29	40	0.53	
08/07/17	15:34:28	22052	5.90	341	11.70	267	-37	6.43	231	5.80	272	4540.0278N	1340.5111E	6.60	321	6.40	Y	-2.85	0.29	39	0.46	
08/07/17	15:34:29	22053	5.90	341	11.70	266	-37	6.43	229	5.80	272	4540.0278N	1340.5111E	6.60	321	6.22	Y	-2.85	0.29	39	0.39	
08/07/17	15:34:30	22054	5.90	342	11.80	266	-35	6.46	232	5.80	272	4540.0278N	1340.5066E	6.60	321	6.17	Y	-2.83	0.29	39	0.39	
08/07/17	15:34:31	22055	5.90	342	11.80	266	-35	6.46	232	5.60	271	4540.0278N	1340.5055E	6.59	321	6.04	Y	-2.82	0.29	39	0.40	
08/07/17	15:34:32	22056	6.00	341	12.00	266	-36	6.63	228	5.60	271	4540.0283N	1340.5031E	6.57	321	5.79	Y	-2.87	0.30	39	0.42	
08/07/17	15:34:33	22057	6.00	341	12.00	266	-36	6.63	228	5.60	274	4540.0283N	1340.4996E	6.61	321	5.96	Y	-2.90	0.30	39	0.49	
08/07/17	15:34:34	22058	6.00	341	12.00	266	-36	6.63	229	5.60	274	4540.0283N	1340.4996E	6.70	321	6.43	Y	-2.91	0.30	39	0.55	
08/07/17	15:34:35	22059	6.00	340	11.80	266	-38	6.46	228	5.60	274	4540.0288N	1340.4954E	6.73	322	6.58	Y	-2.87	0.30	39	0.58	
08/07/17	15:34:36	22060	6.00	340	11.80	266	-38	6.46	228	5.70	273	4540.0288N	1340.4939E	6.67	321	6.51	Y	-2.84	0.30	39	0.55	
08/07/17	15:34:37	22061	6.00	341	11.70	266	-37	6.35	229	5.70	273	4540.0293N	1340.4915E	6.58	321	6.46	Y	-2.81	0.29	39	0.54	
08/07/17	15:34:38	22062	6.00	341	11.70	266	-37	6.35	229	5.70	272	4540.0293N	1340.4883E	6.53	321	6.33	Y	-2.79	0.29	39	0.54	
08/07/17	15:34:39	22063	6.00	341	11.70	265	-37	6.35	228	5.70	272	4540.0298N	1340.4857E	6.49	320	6.13	Y	-2.79	0.29	39	0.54	
08/07/17	15:34:40	22064	6.00	341	11.90	265	-37	6.54	228	5.70	272	4540.0298N	1340.4836E	6.48	320	6.06	Y	-2.82	0.30	39	0.55	
08/07/17	15:34:41	22065	6.00	341	11.90	265	-37	6.54	228	5.60	271	4540.0298N	1340.4823E	6.52	321	6.15	Y	-2.84	0.30	39	0.55	
08/07/17	15:34:42	22066	6.00	341	11.80	265	-36	6.41	229	5.60	271	4540.0303N	1340.4796E	6.58	321	6.26	Y	-2.81	0.29	39	0.55	
08/07/17	15:34:43	22067	6.00	341	11.80	265	-36	6.41	229	5.80	275	4540.0308N	1340.4764E	6.57	321	6.19	Y	-2.79	0.29	39	0.63	
08/07/17	15:34:44	22068	6.00	341	11.80	264	-36	6.41	228	5.80	275	4540.0303N	1340.4739E	6.50	320	5.97	Y	-2.78	0.29	38	0.72	
