----------------------------- log1Hz20170311_1212 --------------------------  
Date	Time	Ts	Boatspeed	AW_angle	AW_speed	Heading	TW_angle	TW_speed	TW_Dir	Ext_SOG	Ext_COG	Latitudine	Longitudine  
11/03/17	02:32:15	8458	4.70	258	3.04	57	209	6.11	267	4.70	58	4530.2783N	1330.0933E	
11/03/17	02:32:16	8459	4.88	258	3.00	58	208	6.24	266	4.90	62	4530.2788N	1330.0950E	
11/03/17	02:32:17	8460	4.99	253	3.36	61	208	6.76	270	5.00	63	4530.2793N	1330.0972E	
11/03/17	02:32:18	8461	4.82	252	3.49	62	209	6.76	272	4.80	61	4530.2803N	1330.0986E	
11/03/17	02:32:19	8462	4.80	252	3.50	61	209	6.76	270	4.80	62	4530.2808N	1330.1007E	
11/03/17	02:32:20	8463	4.89	248	3.68	61	208	7.16	269	4.90	62	4530.2812N	1330.1031E	
11/03/17	02:32:21	8464	4.90	241	3.70	61	206	7.44	267	4.90	62	4530.2817N	1330.1052E	
11/03/17	02:32:22	8465	4.81	240	3.70	62	206	7.39	267	4.70	58	4530.2827N	1330.1069E	
11/03/17	02:32:23	8466	4.80	240	3.70	58	206	7.38	264	4.80	56	4530.2837N	1330.1080E	
11/03/17	02:32:24	8467	4.89	240	3.70	56	205	7.46	262	4.90	58	4530.2847N	1330.1093E	
11/03/17	02:32:25	8468	4.72	242	3.43	58	205	7.02	263	4.70	57	4530.2856N	1330.1110E	
11/03/17	02:32:26	8469	4.70	242	3.40	57	205	6.98	262	4.60	59	4530.2861N	1330.1132E	
11/03/17	02:32:27	8470	4.61	246	3.40	59	207	6.77	266	4.60	58	4530.2871N	1330.1145E	
11/03/17	02:32:28	8471	4.60	241	3.49	57	206	6.98	263	4.60	57	4530.2876N	1330.1158E	
11/03/17	02:32:29	8472	4.51	241	3.50	56	206	6.92	263	4.50	56	4530.2886N	1330.1173E	
11/03/17	02:32:30	8473	4.68	248	3.23	57	207	6.60	264	4.70	57	4530.2891N	1330.1193E	
11/03/17	02:32:31	8474	4.79	254	3.11	56	208	6.38	264	4.80	56	4530.2900N	1330.1208E	
11/03/17	02:32:32	8475	4.71	255	3.10	58	209	6.28	266	4.70	58	4530.2910N	1330.1224E	
11/03/17	02:32:33	8476	4.52	254	3.10	54	209	6.14	263	4.40	54	4530.2920N	1330.1237E	
11/03/17	02:32:34	8477	4.50	256	3.10	53	210	6.06	263	4.50	53	4530.2930N	1330.1250E	
11/03/17	02:32:35	8478	4.41	256	3.10	54	210	5.97	264	4.40	54	4530.2935N	1330.1265E	
11/03/17	02:32:36	8479	4.49	260	3.01	55	210	5.84	266	4.60	56	4530.2939N	1330.1278E	
11/03/17	02:32:37	8480	4.77	263	3.00	59	210	5.95	269	4.80	60	4530.2944N	1330.1296E	
11/03/17	02:32:39	8481	4.71	263	3.00	60	210	5.88	271	4.60	61	4530.2954N	1330.1313E	
11/03/17	02:32:40	8482	4.43	258	3.00	60	210	5.83	270	4.40	60	4530.2959N	1330.1327E	
11/03/17	02:32:41	8483	4.31	258	3.00	60	211	5.74	270	4.30	60	4530.2964N	1330.1338E	
11/03/17	02:32:42	8484	4.39	249	3.09	60	208	6.21	268	4.50	61	4530.2969N	1330.1355E	
11/03/17	02:32:43	8485	4.49	248	3.10	62	207	6.34	269	4.50	62	4530.2979N	1330.1370E	
11/03/17	02:32:44	8486	4.59	241	2.83	62	202	6.46	265	4.60	63	4530.2983N	1330.1389E	
11/03/17	02:32:45	8487	4.60	246	2.80	62	204	6.27	266	4.60	62	4530.2988N	1330.1404E	
11/03/17	02:32:46	8488	4.60	247	2.80	61	204	6.25	265	4.40	61	4530.2993N	1330.1418E	
11/03/17	02:32:47	8489	4.51	245	2.71	59	204	6.16	263	4.60	59	4530.2998N	1330.1443E	
11/03/17	02:32:48	8490	4.50	245	2.70	61	203	6.15	265	4.50	62	4530.3003N	1330.1460E	
11/03/17	02:32:49	8491	4.41	243	2.61	61	203	6.05	263	4.40	61	4530.3008N	1330.1472E	
11/03/17	02:32:50	8492	4.40	243	2.60	62	203	6.04	264	4.50	62	4530.3018N	1330.1484E	
11/03/17	02:32:51	8493	4.67	244	2.51	63	201	6.20	264	4.80	63	4530.3027N	1330.1495E	
11/03/17	02:32:52	8494	4.79	244	2.50	64	201	6.30	265	4.70	64	4530.3032N	1330.1512E	
11/03/17	02:32:53	8495	4.62	244	2.50	64	201	6.14	265	4.50	64	4530.3037N	1330.1530E	
11/03/17	02:32:54	8496	4.33	249	2.68	59	205	5.84	265	4.40	59	4530.3047N	1330.1545E	
11/03/17	02:32:55	8497	4.39	250	2.70	58	205	5.89	263	4.60	58	4530.3057N	1330.1558E	
11/03/17	02:32:56	8498	4.58	245	2.79	58	204	6.27	262	4.70	58	4530.3066N	1330.1573E	
11/03/17	02:32:57	8499	4.78	248	2.71	59	203	6.32	262	4.80	59	4530.3071N	1330.1592E	
11/03/17	02:32:58	8500	4.71	248	2.70	60	204	6.24	264	4.60	60	4530.3076N	1330.1604E	
11/03/17	02:32:59	8501	4.52	246	3.06	61	206	6.40	267	4.50	61	4530.3081N	1330.1617E	
11/03/17	02:33:00	8502	4.59	243	3.19	63	205	6.66	268	4.60	63	4530.3086N	1330.1635E	
11/03/17	02:33:01	8503	4.69	246	3.20	64	206	6.67	270	4.70	64	4530.3091N	1330.1650E	
11/03/17	02:33:02	8504	4.70	246	3.20	65	206	6.68	271	4.70	65	4530.3091N	1330.1670E	
11/03/17	02:33:03	8505	4.61	242	3.29	66	205	6.79	271	4.60	66	4530.3096N	1330.1686E	
11/03/17	02:33:04	8506	4.51	245	3.30	64	207	6.63	271	4.50	65	4530.3101N	1330.1702E	
11/03/17	02:33:05	8507	4.50	243	3.30	62	206	6.67	269	4.50	62	4530.3110N	1330.1718E	
11/03/17	02:33:06	8508	4.50	243	3.30	61	206	6.68	267	4.50	61	4530.3115N	1330.1733E	
11/03/17	02:33:07	8509	4.68	242	3.12	58	204	6.73	263	4.70	58	4530.3125N	1330.1757E	
11/03/17	02:33:08	8510	4.79	244	3.28	59	205	6.90	265	4.80	60	4530.3130N	1330.1775E	
11/03/17	02:33:09	8511	4.80	244	3.30	57	205	6.91	262	4.80	57	4530.3140N	1330.1793E	
11/03/17	02:33:10	8512	4.80	242	3.48	57	206	7.12	262	4.80	57	4530.3145N	1330.1814E	
11/03/17	02:33:11	8513	4.80	239	3.50	57	205	7.24	261	4.80	55	4530.3154N	1330.1830E	
11/03/17	02:33:12	8514	4.71	242	3.50	55	206	7.07	260	4.70	57	4530.3164N	1330.1844E	
11/03/17	02:33:13	8515	4.70	242	3.50	56	206	7.06	262	4.70	53	4530.3169N	1330.1858E	
11/03/17	02:33:14	8516	4.70	241	3.59	53	206	7.16	259	4.70	54	4530.3179N	1330.1873E	
11/03/17	02:33:15	8517	4.88	247	3.60	53	208	7.09	261	4.90	58	4530.3184N	1330.1886E	
11/03/17	02:33:16	8518	4.90	248	3.60	57	208	7.09	265	4.90	58	4530.3188N	1330.1906E	
11/03/17	02:33:17	8519	4.81	244	3.60	58	207	7.15	265	4.80	59	4530.3193N	1330.1925E	
11/03/17	02:33:18	8520	4.62	239	3.42	58	205	7.04	263	4.60	59	4530.3198N	1330.1942E	
11/03/17	02:33:19	8521	4.51	238	3.40	59	205	6.94	264	4.50	61	4530.3203N	1330.1963E	
11/03/17	02:33:20	8522	4.59	238	3.40	60	204	7.01	265	4.50	59	4530.3213N	1330.1979E	
11/03/17	02:33:21	8523	4.69	234	3.22	59	202	7.07	261	4.70	59	4530.3218N	1330.2000E	
11/03/17	02:33:22	8524	4.61	236	3.02	59	202	6.78	260	4.60	56	4530.3228N	1330.2017E	
11/03/17	02:33:23	8525	4.69	236	3.00	56	201	6.84	257	4.70	56	4530.3232N	1330.2032E	
11/03/17	02:33:24	8526	4.70	240	2.82	56	202	6.56	257	4.80	55	4530.3237N	1330.2046E	
11/03/17	02:33:25	8527	4.70	241	2.80	55	202	6.54	257	4.70	54	4530.3247N	1330.2062E	
11/03/17	02:33:26	8528	4.61	241	2.80	54	202	6.45	257	4.60	58	4530.3252N	1330.2083E	
11/03/17	02:33:27	8529	4.69	247	2.98	57	205	6.46	262	4.70	57	4530.3262N	1330.2103E	
11/03/17	02:33:28	8530	4.79	251	3.09	58	207	6.50	264	4.80	58	4530.3267N	1330.2119E	
11/03/17	02:33:29	8531	4.89	249	3.37	57	207	6.85	264	4.90	57	4530.3281N	1330.2134E	
11/03/17	02:33:30	8532	4.81	249	3.40	55	208	6.81	263	4.80	55	4530.3286N	1330.2148E	
11/03/17	02:33:31	8533	4.89	258	3.40	54	211	6.51	265	4.90	55	4530.3296N	1330.2163E	
11/03/17	02:33:32	8534	4.99	263	3.40	56	212	6.35	268	5.00	57	4530.3306N	1330.2180E	
11/03/17	02:33:33	8535	5.00	261	3.40	59	211	6.46	270	5.10	60	4530.3311N	1330.2200E	
11/03/17	02:33:34	8536	5.00	261	3.40	60	211	6.47	271	5.00	61	4530.3320N	1330.2220E	
11/03/17	02:33:35	8537	4.91	261	3.40	61	212	6.39	272	4.90	61	4530.3325N	1330.2240E	
11/03/17	02:33:36	8538	4.99	261	3.40	59	211	6.46	270	5.00	59	4530.3335N	1330.2260E	
11/03/17	02:33:37	8539	5.09	255	3.40	57	209	6.83	266	5.00	57	4530.3345N	1330.2272E	
11/03/17	02:33:38	8540	4.83	254	3.40	55	210	6.63	265	4.80	55	4530.3354N	1330.2288E	
11/03/17	02:33:39	8541	4.71	257	3.13	53	209	6.23	262	4.70	53	4530.3364N	1330.2302E	
11/03/17	02:33:40	8542	4.70	260	3.10	56	210	6.08	266	4.70	56	4530.3364N	1330.2319E	
11/03/17	02:33:42	8543	4.79	259	3.19	57	210	6.24	267	4.80	57	4530.3369N	1330.2330E	
11/03/17	02:33:43	8544	4.80	259	3.20	59	210	6.25	269	4.80	59	4530.3374N	1330.2350E	
11/03/17	02:33:44	8545	4.80	256	3.29	58	210	6.43	268	4.90	59	4530.3384N	1330.2369E	
11/03/17	02:33:45	8546	4.80	252	3.39	58	209	6.66	267	4.90	58	4530.3394N	1330.2385E	
11/03/17	02:33:46	8547	4.80	252	3.40	57	209	6.68	266	4.80	57	4530.3398N	1330.2400E	
11/03/17	02:33:47	8548	4.80	247	3.40	55	207	6.90	262	4.80	56	4530.3408N	1330.2416E	
11/03/17	02:33:48	8549	4.80	246	3.40	55	207	6.92	262	4.80	55	4530.3413N	1330.2427E	
11/03/17	02:33:49	8550	4.71	248	3.40	52	208	6.77	259	4.70	52	4530.3423N	1330.2437E	
11/03/17	02:33:50	8551	4.70	248	3.40	53	208	6.76	260	4.80	53	4530.3428N	1330.2452E	
11/03/17	02:33:51	8552	4.88	251	3.58	55	209	6.94	264	4.90	56	4530.3438N	1330.2471E	
11/03/17	02:33:52	8553	4.99	252	3.78	57	210	7.13	267	5.00	58	4530.3447N	1330.2494E	
11/03/17	02:33:53	8554	5.00	252	3.80	56	210	7.15	266	5.00	56	4530.3452N	1330.2513E	
11/03/17	02:33:54	8555	5.00	256	3.89	56	212	7.06	268	4.90	56	4530.3462N	1330.2524E	
11/03/17	02:33:55	8556	4.82	258	3.81	54	213	6.75	267	4.90	54	4530.3467N	1330.2537E	
11/03/17	02:33:56	8557	4.89	262	3.62	53	213	6.50	266	4.90	53	4530.3477N	1330.2552E	
11/03/17	02:33:57	8558	4.99	260	3.69	54	213	6.69	267	5.00	55	4530.3486N	1330.2571E	
11/03/17	02:33:58	8559	5.09	260	3.70	56	212	6.79	268	5.10	56	4530.3496N	1330.2587E	
11/03/17	02:33:59	8560	5.10	257	3.79	58	212	6.99	270	5.10	59	4530.3501N	1330.2605E	
11/03/17	02:34:00	8561	5.01	256	3.89	60	212	7.04	272	4.90	61	4530.3506N	1330.2625E	
11/03/17	02:34:01	8562	4.64	256	3.90	60	214	6.74	274	4.60	61	4530.3516N	1330.2642E	
11/03/17	02:34:02	8563	4.60	253	3.90	55	213	6.84	268	4.60	55	4530.3521N	1330.2655E	
11/03/17	02:34:03	8564	4.69	242	3.81	58	208	7.29	265	4.80	58	4530.3525N	1330.2666E	
11/03/17	02:34:04	8565	4.79	241	3.80	55	207	7.41	262	4.90	56	4530.3535N	1330.2681E	
11/03/17	02:34:05	8566	4.89	244	3.44	59	206	7.12	264	4.90	59	4530.3540N	1330.2698E	
11/03/17	02:34:06	8567	4.90	248	3.85	59	210	7.26	269	4.90	59	4530.3550N	1330.2714E	
11/03/17	02:34:07	8568	4.90	249	3.90	60	210	7.27	270	4.90	60	4530.3555N	1330.2731E	
11/03/17	02:34:08	8569	4.99	249	3.90	61	210	7.35	271	5.00	61	4530.3564N	1330.2749E	
11/03/17	02:34:09	8570	5.00	245	3.54	61	206	7.23	267	5.00	61	4530.3569N	1330.2767E	
11/03/17	02:34:10	8571	4.91	245	3.50	61	206	7.13	267	4.90	61	4530.3574N	1330.2784E	
11/03/17	02:34:11	8572	4.90	245	3.50	59	206	7.13	266	4.90	60	4530.3579N	1330.2802E	
11/03/17	02:34:12	8573	4.90	250	3.41	60	208	6.88	268	4.90	60	4530.3584N	1330.2820E	
11/03/17	02:34:13	8574	4.81	250	3.40	61	208	6.78	269	4.80	60	4530.3594N	1330.2834E	
11/03/17	02:34:14	8575	4.71	250	3.22	60	207	6.55	267	4.70	61	4530.3599N	1330.2852E	
11/03/17	02:34:15	8576	4.61	251	3.29	60	209	6.48	269	4.60	60	4530.3604N	1330.2867E	
11/03/17	02:34:16	8577	4.87	251	3.30	60	208	6.71	267	4.90	60	4530.3613N	1330.2885E	
11/03/17	02:34:17	8578	5.08	239	3.30	60	203	7.33	262	5.10	60	4530.3618N	1330.2904E	
11/03/17	02:34:18	8579	5.01	242	3.12	60	203	7.04	263	5.00	61	4530.3623N	1330.2922E	
11/03/17	02:34:19	8580	4.91	242	3.10	61	203	6.93	264	4.90	61	4530.3633N	1330.2937E	
11/03/17	02:34:20	8581	4.81	246	3.19	61	205	6.78	267	4.80	61	4530.3633N	1330.2953E	
11/03/17	02:34:21	8582	4.89	236	3.20	61	202	7.19	263	4.90	58	4530.3643N	1330.2970E	
11/03/17	02:34:22	8583	4.99	235	3.20	59	201	7.31	260	5.00	58	4530.3657N	1330.2991E	
11/03/17	02:34:23	8584	5.09	237	3.20	57	201	7.35	259	5.20	55	4530.3667N	1330.3011E	
11/03/17	02:34:24	8585	5.10	243	3.20	55	204	7.14	258	5.20	58	4530.3677N	1330.3027E	
11/03/17	02:34:25	8586	5.19	250	3.65	57	208	7.29	265	5.20	58	4530.3682N	1330.3044E	
11/03/17	02:34:26	8587	5.20	252	3.96	60	210	7.46	270	5.20	60	4530.3687N	1330.3062E	
11/03/17	02:34:27	8588	5.11	252	4.00	60	211	7.40	270	5.10	60	4530.3696N	1330.3079E	
11/03/17	02:34:28	8589	5.19	256	4.09	59	213	7.32	272	5.20	60	4530.3701N	1330.3098E	
11/03/17	02:34:29	8590	5.20	255	4.01	61	212	7.33	273	5.20	62	4530.3706N	1330.3123E	
11/03/17	02:34:30	8591	5.11	255	4.00	62	212	7.26	274	5.10	63	4530.3711N	1330.3141E	
11/03/17	02:34:31	8592	5.01	253	3.73	63	210	7.06	274	5.00	64	4530.3716N	1330.3158E	
11/03/17	02:34:32	8593	4.73	246	3.70	64	208	7.10	272	4.70	64	4530.3716N	1330.3170E	
11/03/17	02:34:33	8594	4.61	245	3.70	62	209	7.03	270	4.60	62	4530.3726N	1330.3185E	
11/03/17	02:34:34	8595	4.78	239	3.52	64	204	7.26	269	4.90	65	4530.3730N	1330.3206E	
11/03/17	02:34:35	8596	4.89	238	3.50	64	204	7.37	268	4.90	65	4530.3735N	1330.3226E	
11/03/17	02:34:36	8597	4.81	238	3.50	64	204	7.29	268	4.80	64	4530.3740N	1330.3246E	
11/03/17	02:34:37	8598	4.62	237	3.23	62	203	6.93	265	4.60	62	4530.3745N	1330.3263E	
11/03/17	02:34:38	8599	4.51	237	3.20	61	203	6.81	264	4.40	61	4530.3750N	1330.3278E	
11/03/17	02:34:39	8600	4.50	233	3.20	59	202	6.91	261	4.50	59	4530.3760N	1330.3291E	
11/03/17	02:34:40	8601	4.59	238	3.02	58	202	6.71	260	4.60	58	4530.3765N	1330.3309E	
11/03/17	02:34:41	8602	4.69	238	3.00	59	202	6.78	261	4.70	60	4530.3774N	1330.3326E	
11/03/17	02:34:42	8603	4.70	242	3.00	59	204	6.64	263	4.70	60	4530.3779N	1330.3342E	
11/03/17	02:34:44	8604	4.70	243	3.00	59	204	6.63	263	4.70	59	4530.3784N	1330.3361E	
11/03/17	02:34:45	8605	4.70	247	3.00	57	205	6.50	262	4.70	57	4530.3794N	1330.3376E	
11/03/17	02:34:46	8606	4.70	247	3.00	56	205	6.49	262	4.70	57	4530.3799N	1330.3390E	
11/03/17	02:34:47	8607	4.79	243	2.82	56	203	6.56	259	4.80	56	4530.3804N	1330.3416E	
11/03/17	02:34:48	8608	4.71	243	2.80	58	203	6.48	261	4.80	58	4530.3813N	1330.3431E	
11/03/17	02:34:49	8609	4.88	246	3.16	58	205	6.82	263	4.90	58	4530.3823N	1330.3450E	
11/03/17	02:34:50	8610	4.99	246	3.20	59	205	6.93	264	5.00	59	4530.3833N	1330.3467E	
11/03/17	02:34:51	8611	5.00	245	3.47	59	206	7.19	265	5.00	59	4530.3838N	1330.3484E	
11/03/17	02:34:52	8612	5.09	247	3.41	59	206	7.15	265	5.10	60	4530.3843N	1330.3502E	
11/03/17	02:34:53	8613	5.10	247	3.40	61	206	7.15	267	5.10	61	4530.3848N	1330.3516E	
11/03/17	02:34:54	8614	5.01	245	3.31	61	205	7.07	267	4.90	62	4530.3857N	1330.3530E	
11/03/17	02:34:55	8615	4.91	242	3.21	60	204	7.01	264	4.90	60	4530.3862N	1330.3545E	
11/03/17	02:34:56	8616	5.08	242	3.29	61	204	7.23	265	5.10	62	4530.3867N	1330.3560E	
11/03/17	02:34:57	8617	5.10	242	3.30	62	204	7.26	266	5.10	62	4530.3877N	1330.3577E	
11/03/17	02:34:58	8618	5.10	242	3.30	61	204	7.26	265	5.10	61	4530.3882N	1330.3595E	
11/03/17	02:34:59	8619	5.10	238	3.48	64	203	7.53	267	5.10	64	4530.3887N	1330.3615E	
11/03/17	02:35:00	8620	4.92	238	3.50	64	204	7.39	268	4.90	65	4530.3896N	1330.3636E	
11/03/17	02:35:01	8621	4.81	242	3.32	61	205	7.03	266	4.80	61	4530.3901N	1330.3652E	
11/03/17	02:35:02	8622	4.89	244	3.39	61	205	7.08	267	5.00	62	4530.3911N	1330.3667E	
11/03/17	02:35:03	8623	5.08	244	3.40	61	205	7.25	266	5.10	62	4530.3916N	1330.3685E	
11/03/17	02:35:04	8624	5.10	242	3.22	61	203	7.19	265	5.10	61	4530.3926N	1330.3702E	
11/03/17	02:35:05	8625	5.19	245	3.29	60	204	7.24	264	5.20	60	4530.3940N	1330.3713E	
11/03/17	02:35:06	8626	5.29	246	3.48	61	205	7.42	266	5.30	62	4530.3945N	1330.3729E	
11/03/17	02:35:07	8627	5.39	246	3.50	63	205	7.52	268	5.40	64	4530.3955N	1330.3754E	
11/03/17	02:35:08	8628	5.31	244	3.50	64	205	7.52	269	5.30	64	4530.3960N	1330.3774E	
11/03/17	02:35:09	8629	5.21	251	3.59	64	208	7.22	272	5.20	64	4530.3970N	1330.3792E	
11/03/17	02:35:10	8630	5.20	252	3.60	62	208	7.18	271	5.30	63	4530.3975N	1330.3811E	
11/03/17	02:35:11	8631	5.29	252	3.60	64	208	7.26	272	5.30	65	4530.3979N	1330.3832E	
11/03/17	02:35:12	8632	5.21	252	3.60	63	208	7.19	272	5.10	64	4530.3989N	1330.3854E	
11/03/17	02:35:13	8633	5.02	251	3.33	62	207	6.87	269	4.90	62	4530.3994N	1330.3871E	
11/03/17	02:35:14	8634	5.00	253	3.30	61	208	6.76	268	5.00	62	4530.3999N	1330.3890E	
11/03/17	02:35:15	8635	5.00	246	3.30	61	205	7.03	267	5.10	62	4530.4009N	1330.3907E	
11/03/17	02:35:16	8636	5.18	245	3.30	62	204	7.22	267	5.20	63	4530.4014N	1330.3925E	
11/03/17	02:35:17	8637	5.20	246	3.30	63	205	7.21	268	5.20	63	4530.4023N	1330.3940E	
11/03/17	02:35:18	8638	5.20	243	3.57	63	205	7.51	268	5.20	64	4530.4028N	1330.3958E	
11/03/17	02:35:19	8639	5.29	243	3.60	63	205	7.63	268	5.30	64	4530.4033N	1330.3975E	
11/03/17	02:35:20	8640	5.48	246	3.60	63	205	7.69	268	5.50	66	4530.4043N	1330.4001E	
11/03/17	02:35:21	8641	5.41	245	3.51	65	205	7.59	270	5.40	64	4530.4053N	1330.4022E	
11/03/17	02:35:22	8642	5.31	245	3.50	63	205	7.49	268	5.30	65	4530.4048N	1330.4039E	
11/03/17	02:35:23	8643	5.39	246	3.41	65	205	7.46	269	5.40	65	4530.4058N	1330.4056E	
11/03/17	02:35:24	8644	5.49	247	3.58	65	206	7.64	271	5.50	65	4530.4067N	1330.4080E	
11/03/17	02:35:25	8645	5.59	248	3.42	66	205	7.57	271	5.60	67	4530.4077N	1330.4104E	
11/03/17	02:35:26	8646	5.42	247	3.40	66	205	7.44	271	5.40	67	4530.4087N	1330.4125E	
11/03/17	02:35:27	8647	4.95	246	3.40	67	206	7.05	273	4.90	68	4530.4087N	1330.4144E	
11/03/17	02:35:28	8648	4.91	246	3.40	66	206	7.01	272	4.80	66	4530.4097N	1330.4163E	
11/03/17	02:35:29	8649	4.63	238	3.67	66	205	7.28	271	4.60	66	4530.4097N	1330.4178E	
11/03/17	02:35:30	8650	4.78	232	3.61	65	202	7.57	267	4.90	65	4530.4102N	1330.4198E	
11/03/17	02:35:31	8651	5.07	231	3.60	65	201	7.85	266	5.20	66	4530.4111N	1330.4213E	
11/03/17	02:35:32	8652	5.46	230	3.51	68	199	8.16	267	5.50	68	4530.4116N	1330.4232E	
11/03/17	02:35:33	8653	5.41	230	3.50	67	199	8.11	267	5.30	68	4530.4126N	1330.4252E	
11/03/17	02:35:34	8654	4.95	235	3.32	68	202	7.36	270	4.80	68	4530.4126N	1330.4271E	
11/03/17	02:35:35	8655	4.64	240	3.21	65	204	6.85	269	4.60	65	4530.4131N	1330.4287E	
11/03/17	02:35:36	8656	4.60	240	3.20	65	204	6.80	269	4.60	65	4530.4141N	1330.4303E	
11/03/17	02:35:37	8657	4.78	235	3.20	62	201	7.13	264	4.80	62	4530.4146N	1330.4324E	
11/03/17	02:35:38	8658	4.89	239	3.02	62	202	6.96	264	4.90	62	4530.4150N	1330.4341E	
11/03/17	02:35:39	8659	4.90	239	3.00	61	202	6.94	262	5.00	61	4530.4155N	1330.4357E	
11/03/17	02:35:40	8660	4.99	243	3.00	59	203	6.91	261	5.00	59	4530.4160N	1330.4375E	
11/03/17	02:35:41	8661	5.00	243	3.00	60	203	6.90	263	5.00	60	4530.4165N	1330.4395E	
11/03/17	02:35:42	8662	5.00	243	3.00	60	203	6.90	262	5.10	60	4530.4170N	1330.4413E	
11/03/17	02:35:43	8663	5.09	244	3.00	61	203	6.95	264	5.20	61	4530.4175N	1330.4434E	
11/03/17	02:35:44	8664	5.19	244	3.00	61	203	7.04	263	5.20	61	4530.4180N	1330.4453E	
11/03/17	02:35:45	8665	5.20	244	3.00	62	202	7.05	264	5.20	62	4530.4189N	1330.4471E	
11/03/17	02:35:47	8666	5.29	245	3.18	62	203	7.24	266	5.30	63	4530.4199N	1330.4489E	
11/03/17	02:35:48	8667	5.39	245	3.47	64	205	7.54	269	5.50	65	4530.4204N	1330.4508E	
11/03/17	02:35:49	8668	5.31	245	3.50	67	205	7.49	272	5.30	68	4530.4209N	1330.4530E	
11/03/17	02:35:50	8669	5.30	243	3.50	66	204	7.55	270	5.20	66	4530.4219N	1330.4554E	
11/03/17	02:35:51	8670	5.12	244	3.32	64	204	7.22	268	5.00	64	4530.4224N	1330.4568E	
11/03/17	02:35:52	8671	5.01	244	3.30	63	205	7.11	268	5.00	64	4530.4229N	1330.4585E	
11/03/17	02:35:53	8672	5.00	243	3.21	64	204	7.06	268	5.00	64	4530.4233N	1330.4603E	
11/03/17	02:35:54	8673	5.00	243	3.20	61	204	7.06	265	5.00	61	4530.4238N	1330.4622E	
11/03/17	02:35:55	8674	5.00	244	3.02	62	203	6.89	265	4.90	62	4530.4243N	1330.4639E	
11/03/17	02:35:56	8675	4.91	247	3.00	61	204	6.69	266	4.90	61	4530.4253N	1330.4655E	
11/03/17	02:35:57	8676	5.08	243	3.09	62	203	7.03	265	5.10	62	4530.4258N	1330.4673E	
11/03/17	02:35:58	8677	5.19	243	3.10	61	203	7.15	264	5.20	61	4530.4263N	1330.4692E	
11/03/17	02:35:59	8678	5.11	247	3.01	62	204	6.88	266	5.10	62	4530.4268N	1330.4708E	
11/03/17	02:36:00	8679	5.01	247	3.00	61	204	6.77	265	5.00	61	4530.4272N	1330.4723E	
11/03/17	02:36:01	8680	4.82	247	3.00	61	205	6.60	265	4.80	61	4530.4282N	1330.4739E	
11/03/17	02:36:02	8681	4.98	247	3.45	62	207	7.08	268	5.00	62	4530.4287N	1330.4761E	
11/03/17	02:36:03	8682	5.27	241	3.41	63	203	7.54	266	5.30	64	4530.4297N	1330.4775E	
11/03/17	02:36:04	8683	5.39	240	3.40	65	203	7.67	268	5.40	65	4530.4307N	1330.4796E	
11/03/17	02:36:05	8684	5.31	238	3.31	65	202	7.59	267	5.20	65	4530.4312N	1330.4818E	
11/03/17	02:36:06	8685	5.12	238	3.30	65	202	7.42	267	5.10	65	4530.4321N	1330.4836E	
11/03/17	02:36:07	8686	5.01	238	3.30	65	202	7.32	268	5.10	65	4530.4331N	1330.4855E	
11/03/17	02:36:08	8687	5.09	233	3.57	65	202	7.76	267	5.10	65	4530.4341N	1330.4875E	
11/03/17	02:36:09	8688	5.10	236	3.42	65	202	7.57	267	5.00	65	4530.4346N	1330.4893E	
11/03/17	02:36:10	8689	5.01	234	3.58	65	202	7.68	267	5.00	65	4530.4351N	1330.4910E	
11/03/17	02:36:11	8690	5.09	234	3.60	65	202	7.77	267	5.20	65	4530.4355N	1330.4928E	
11/03/17	02:36:12	8691	5.19	233	3.51	66	201	7.82	267	5.30	66	4530.4365N	1330.4948E	
11/03/17	02:36:13	8692	5.29	239	3.41	65	203	7.62	268	5.30	65	4530.4370N	1330.4967E	
11/03/17	02:36:14	8693	5.39	240	3.40	65	203	7.68	268	5.40	65	4530.4375N	1330.4987E	
11/03/17	02:36:15	8694	5.40	238	3.58	66	203	7.90	269	5.50	66	4530.4385N	1330.5013E	
11/03/17	02:36:16	8695	5.40	238	3.60	67	203	7.92	270	5.40	67	4530.4390N	1330.5032E	
11/03/17	02:36:17	8696	5.31	239	3.51	67	203	7.73	270	5.30	68	4530.4399N	1330.5052E	
11/03/17	02:36:18	8697	5.30	240	3.50	68	203	7.68	271	5.20	68	4530.4404N	1330.5072E	
11/03/17	02:36:19	8698	5.12	238	3.50	67	203	7.57	270	5.10	66	4530.4409N	1330.5092E	
11/03/17	02:36:20	8699	4.92	238	3.50	66	204	7.40	270	4.90	64	4530.4414N	1330.5107E	
11/03/17	02:36:21	8700	4.90	239	3.41	64	204	7.28	268	4.90	64	4530.4414N	1330.5127E	
11/03/17	02:36:22	8701	4.99	244	3.31	64	205	7.08	269	5.00	64	4530.4419N	1330.5143E	
11/03/17	02:36:23	8702	4.91	245	3.30	64	205	6.98	269	4.90	64	4530.4429N	1330.5155E	
11/03/17	02:36:24	8703	4.81	249	3.21	63	207	6.65	270	4.80	60	4530.4434N	1330.5167E	
11/03/17	02:36:25	8704	4.89	252	3.29	61	208	6.70	269	4.90	61	4530.4438N	1330.5186E	
11/03/17	02:36:26	8705	4.90	247	3.39	60	207	6.94	267	4.90	60	4530.4443N	1330.5198E	
