----------------------------- log1Hz20180215_0957 --------------------------
----------------------------- DAMPING --------------------------
BS:	0.598
HDG:	0.598
AWA:	0.794
AWS:	0.696
COG:	0.596
SOG:	0.596
SET:	0.950
DRIFT:	0.950
TWA True:	0.950
TWS True:	0.956
TWD True:	0.965
TWA Ground:	0.900
TWS Ground:	0.900
TWD Ground:	0.900

----------------------------- LEEWAY & PROPELLER --------------------------
BS Point 1 - BS: 2.0	 GAIN: 1.300
BS Point 2 - BS: 6.9	 GAIN: 1.200
BS Point 3 - BS: 14.1	 GAIN: 1.000
BS Point 4 - BS: 28.2	 GAIN: 0.900

----------------------------- DONGLE SETTINGS --------------------------
WIND SENSOR:	ST-60/70 Raymarine
WIND OFFSET:	-175
TWA UPWIND:	0.0,0.0,0.0,0.0,0.0,0.0
TWA REACHING:	0.0,0.0,0.0,0.0,0.0,0.0
TWA DOWNWIND:	0.0,0.0,0.0,0.0,0.0,0.0
TWS CORR Kt:	0.0,0.0,0.0,0.0,0.0,0.0
TWS CORR Angle:	140.0,140.0,140.0,140.0,140.0,140.0
BS SENSOR:	NMEA
DEPTH:	0.20
HDG SENSOR:	NMEA
HDG OFFSET:	2

----------------------------- LOG --------------------------
Date	Time	Ts	BS	AWA	AWS	HDG	TWA	TWS	TWD	WindType	SOG	COG	Lat	Lon	Set	Drift	FreezeWind	FreezeTide
15/02/18	10:38:20	2812	0.00	112	3.29	312	112	3.29	64	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:21	2813	0.00	109	3.35	312	109	3.35	61	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:22	2814	0.00	109	3.32	314	109	3.32	64	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:23	2815	0.00	110	3.30	316	110	3.30	66	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:24	2816	0.00	107	3.29	317	107	3.29	63	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:25	2817	0.00	110	3.29	317	110	3.29	67	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:26	2818	0.00	106	3.28	317	106	3.28	64	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:27	2819	0.00	106	3.24	317	106	3.24	63	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:28	2820	0.00	105	3.17	317	105	3.17	63	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:29	2821	0.00	106	3.11	317	106	3.11	63	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:30	2822	0.00	106	3.05	317	106	3.05	63	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:31	2823	0.00	107	2.97	318	107	2.97	65	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:32	2824	0.00	107	2.93	318	61	2.93	20	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:33	2825	0.00	110	2.91	318	64	2.91	23	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:34	2826	0.00	104	2.88	318	58	2.88	17	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:35	2827	0.00	107	2.85	318	61	2.85	19	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:36	2828	0.00	106	2.84	318	60	2.84	19	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:37	2829	0.00	105	2.86	318	59	2.86	17	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:38	2830	0.00	105	2.84	318	105	2.84	64	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:39	2831	0.00	102	2.81	318	102	2.81	59	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:40	2832	0.00	103	2.73	318	103	2.73	61	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:41	2833	0.00	104	2.71	318	104	2.71	62	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:42	2834	0.00	104	2.68	319	104	2.68	63	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:43	2835	0.00	104	2.73	318	104	2.73	61	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:45	2836	0.00	106	2.71	318	106	2.71	64	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:46	2837	0.00	104	2.72	318	104	2.72	62	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:47	2838	0.00	104	2.70	318	104	2.70	62	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:48	2839	0.00	106	2.68	319	106	2.68	64	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:49	2840	0.00	103	2.61	318	58	2.61	16	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:50	2841	0.00	104	2.53	318	58	2.53	16	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:51	2842	0.00	104	2.52	318	58	2.52	16	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:52	2843	0.00	104	2.56	318	59	2.56	17	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:53	2844	0.00	104	2.58	319	104	2.58	63	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:54	2845	0.00	100	2.59	319	100	2.59	58	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:55	2846	0.00	102	2.64	319	102	2.64	61	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:56	2847	0.00	103	2.68	319	103	2.68	62	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:57	2848	0.00	103	2.68	319	103	2.68	62	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:58	2849	0.00	104	2.67	319	104	2.67	64	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:38:59	2850	0.00	105	2.76	319	105	2.76	65	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:00	2851	0.00	106	2.92	320	106	2.92	67	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:01	2852	0.00	104	3.00	320	104	3.00	64	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:02	2853	0.00	101	3.02	320	101	3.02	61	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:03	2854	0.00	103	3.14	320	103	3.14	63	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:04	2855	0.00	99	3.28	321	99	3.28	60	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:05	2856	0.00	100	3.44	321	100	3.44	61	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:06	2857	0.00	99	3.54	322	99	3.54	61	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:07	2858	0.00	98	3.62	322	98	3.62	60	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:08	2859	0.00	99	3.75	322	99	3.75	61	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:09	2860	0.00	99	3.79	323	99	3.79	62	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:10	2861	0.00	98	3.84	323	98	3.84	62	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:11	2862	0.00	102	3.84	323	102	3.84	65	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:12	2863	0.00	100	3.77	323	100	3.77	63	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:13	2864	0.00	103	3.72	324	103	3.72	68	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:14	2865	0.00	102	3.80	324	102	3.80	66	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:15	2866	0.00	102	3.78	324	102	3.78	66	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:16	2867	0.00	101	3.84	320	101	3.84	61	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:17	2868	0.00	103	4.00	317	103	4.00	60	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:18	2869	0.00	100	4.12	316	100	4.12	55	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:19	2870	0.00	98	4.24	315	98	4.24	53	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:20	2871	0.00	98	4.33	314	98	4.33	52	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:21	2872	0.00	98	4.38	314	98	4.38	52	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:22	2873	0.00	100	4.44	313	100	4.44	53	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:23	2874	0.00	98	4.31	314	98	4.31	51	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:24	2875	0.00	101	4.24	313	101	4.24	53	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:25	2876	0.00	98	4.10	313	98	4.10	52	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:26	2877	0.00	100	4.02	314	100	4.02	54	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:27	2878	0.00	101	4.00	313	101	4.00	54	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:28	2879	0.00	100	4.17	314	100	4.17	53	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:29	2880	0.00	101	4.25	313	101	4.25	54	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:30	2881	0.00	101	4.40	312	101	4.40	54	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:31	2882	0.00	100	4.52	312	100	4.52	52	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:32	2883	0.00	102	4.45	312	102	4.45	55	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:33	2884	0.00	100	4.53	311	100	4.53	51	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:35	2885	0.00	100	4.47	311	100	4.47	51	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:36	2886	0.00	104	4.43	310	104	4.43	54	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:37	2887	0.00	104	4.39	310	104	4.39	54	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:38	2888	0.00	104	4.23	310	67	4.23	17	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:39	2889	0.00	108	4.12	309	71	4.12	20	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:40	2890	0.00	106	4.10	309	69	4.10	18	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:41	2891	0.00	108	3.98	309	108	3.98	57	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:42	2892	0.00	110	3.95	309	110	3.95	59	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:43	2893	0.00	109	3.91	308	109	3.91	57	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:44	2894	0.00	110	3.84	309	110	3.84	59	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:45	2895	0.00	111	3.82	308	111	3.82	59	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:46	2896	0.00	110	3.77	308	110	3.77	58	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:47	2897	0.00	110	3.72	308	110	3.72	59	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:48	2898	0.00	111	3.63	308	111	3.63	59	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:49	2899	0.00	108	3.55	308	108	3.55	56	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:50	2900	0.00	107	3.50	308	107	3.50	56	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:51	2901	0.00	106	3.44	309	106	3.44	54	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:52	2902	0.00	105	3.50	309	105	3.50	54	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:53	2903	0.00	104	3.56	308	104	3.56	53	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:54	2904	0.00	106	3.68	309	106	3.68	54	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:55	2905	0.00	104	3.70	309	104	3.70	52	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:56	2906	0.00	103	3.80	308	103	3.80	51	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:57	2907	0.00	102	3.81	309	102	3.81	51	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:58	2908	0.00	104	3.74	308	104	3.74	53	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:39:59	2909	0.00	105	3.75	308	105	3.75	53	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:00	2910	0.00	105	3.71	309	105	3.71	54	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:01	2911	0.00	105	3.61	308	105	3.61	53	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:02	2912	0.00	106	3.56	308	71	3.56	19	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:03	2913	0.00	107	3.46	308	71	3.46	19	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:04	2914	0.00	106	3.42	307	71	3.42	19	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:05	2915	0.00	106	3.45	308	106	3.45	54	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:06	2916	0.00	107	3.48	307	107	3.48	54	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:07	2917	0.00	109	3.52	307	109	3.52	56	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:08	2918	0.00	108	3.59	308	108	3.59	55	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:09	2919	0.00	108	3.67	307	108	3.67	55	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:10	2920	0.00	109	3.68	308	109	3.68	57	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:11	2921	0.00	111	3.79	308	111	3.79	59	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:12	2922	0.00	108	3.86	307	108	3.86	55	True	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:13	2923	0.00	111	3.78	308	75	3.78	23	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:14	2924	0.00	111	3.70	308	76	3.70	24	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:15	2925	0.00	110	3.64	308	75	3.64	22	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:16	2926	0.00	112	3.62	308	77	3.62	25	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:17	2927	0.00	112	3.65	307	76	3.65	24	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:18	2928	0.00	111	3.61	307	76	3.61	23	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:19	2929	0.00	110	3.56	308	75	3.56	23	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:20	2930	0.00	109	3.52	307	74	3.52	21	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:21	2931	0.00	112	3.50	308	76	3.50	24	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:22	2932	0.00	109	3.69	308	74	3.69	21	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:23	2933	0.00	113	3.69	307	78	3.69	26	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:26	2934	0.00	116	3.73	308	80	3.73	28	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:26	2935	0.00	112	3.75	307	78	3.75	25	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:27	2936	0.00	113	3.87	307	78	3.87	25	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:28	2937	0.00	112	3.96	308	76	3.96	24	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:29	2938	0.00	114	4.04	307	79	4.04	26	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:30	2939	0.00	111	4.20	308	76	4.20	24	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:31	2940	0.00	112	4.19	308	76	4.19	24	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:32	2941	0.00	114	4.22	308	78	4.22	26	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:33	2942	0.00	110	4.21	309	73	4.21	22	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:34	2943	0.00	107	4.16	310	70	4.16	20	Ground	0.00	272	4533.0557N	1338.4969E	-	-	NO	NO
15/02/18	10:40:35	2944	0.00	102	4.18	311	63	4.18	15	Ground	0.00	272	4533.0542N	1338.4720E	-	-	NO	NO
15/02/18	10:40:36	2945	0.05	97	4.15	314	65	4.15	19	Ground	0.32	283	4533.0542N	1338.4719E	-	-	NO	NO
15/02/18	10:40:37	2946	0.19	93	4.17	316	100	4.49	56	Ground	0.60	292	4533.0542N	1338.4718E	-	-	NO	NO
15/02/18	10:40:38	2947	0.43	88	4.16	321	97	4.46	58	Ground	0.76	300	4533.0542N	1338.4717E	-	-	NO	NO
15/02/18	10:40:39	2948	0.73	80	4.12	327	93	4.39	60	Ground	0.94	307	4533.0542N	1338.4716E	-	-	NO	NO
15/02/18	10:40:40	2949	1.11	74	4.21	333	88	4.39	61	Ground	1.08	315	4533.0542N	1338.4714E	-	-	NO	NO
15/02/18	10:40:41	2950	1.40	68	4.26	340	83	4.33	63	Ground	1.17	322	4533.0542N	1338.4713E	-	-	NO	NO
15/02/18	10:40:42	2951	1.62	60	4.29	348	77	4.25	65	Ground	1.26	328	4533.0542N	1338.4712E	32	0.60	NO	NO
15/02/18	10:40:43	2952	1.75	56	4.27	356	72	4.16	69	Ground	1.24	335	4533.0547N	1338.4711E	33	0.75	NO	NO
15/02/18	10:40:44	2953	1.83	47	4.37	4	424	4.10	67	Ground	1.22	342	4533.0547N	1338.4709E	37	0.84	NO	NO
15/02/18	10:40:45	2954	1.93	41	4.40	13	417	4.07	70	Ground	1.21	347	4533.0547N	1338.4709E	45	0.98	NO	NO
15/02/18	10:40:46	2955	1.99	36	4.51	21	412	4.08	73	Ground	1.25	355	4533.0547N	1338.4709E	53	1.03	NO	NO
15/02/18	10:40:47	2956	2.03	30	4.64	30	44	4.04	74	Ground	1.23	6	4533.0547N	1338.4709E	59	1.03	NO	NO
15/02/18	10:40:48	2957	2.05	24	4.86	38	37	4.16	74	Ground	1.22	13	4533.0547N	1338.4709E	66	1.07	NO	NO
15/02/18	10:40:49	2958	2.06	19	5.19	47	30	4.44	77	Ground	1.21	19	4533.0552N	1338.4708E	76	1.13	NO	NO
15/02/18	10:40:50	2959	2.07	12	5.48	55	23	4.67	78	Ground	1.21	25	4533.0557N	1338.4706E	86	1.20	NO	NO
15/02/18	10:40:51	2960	2.02	6	5.75	63	15	4.90	78	Ground	1.20	28	4533.0557N	1338.4707E	96	1.24	NO	NO
15/02/18	10:40:52	2961	2.04	2	5.92	70	10	4.94	79	Ground	1.24	37	4533.0562N	1338.4705E	103	1.20	NO	NO
15/02/18	10:40:53	2962	2.06	358	5.99	73	5	4.84	78	Ground	1.31	46	4533.0566N	1338.4707E	107	1.09	NO	NO
15/02/18	10:40:54	2963	2.12	355	6.06	76	1	4.82	77	Ground	1.34	51	4533.0566N	1338.4707E	108	1.06	NO	NO
15/02/18	10:40:55	2964	2.16	354	6.07	76	-2	4.72	74	Ground	1.41	56	4533.0571N	1338.4703E	107	0.97	NO	NO
15/02/18	10:40:56	2965	2.18	351	6.12	76	-7	4.66	69	Ground	1.49	59	4533.0571N	1338.4705E	106	0.88	NO	NO
15/02/18	10:40:57	2966	2.19	350	6.09	76	-8	4.57	68	Ground	1.53	61	4533.0576N	1338.4705E	104	0.81	NO	NO
15/02/18	10:40:58	2967	2.20	347	6.06	77	-13	4.47	64	Ground	1.60	65	4533.0576N	1338.4705E	103	0.71	NO	NO
15/02/18	10:40:59	2968	2.15	345	6.01	79	-16	4.34	63	Ground	1.68	68	4533.0581N	1338.4705E	112	0.60	NO	NO
15/02/18	10:41:00	2969	2.12	346	5.97	81	-14	4.25	67	Ground	1.73	69	4533.0581N	1338.4705E	-	-	NO	NO
15/02/18	10:41:01	2970	2.11	346	6.03	84	-15	4.28	69	Ground	1.76	72	4533.0586N	1338.4709E	-	-	NO	NO
15/02/18	10:41:02	2971	2.10	342	5.98	86	-20	4.18	66	Ground	1.82	75	4533.0586N	1338.4712E	-	-	NO	NO
15/02/18	10:41:03	2972	2.09	339	5.89	88	-25	4.08	63	Ground	1.85	76	4533.0591N	1338.4719E	-	-	NO	NO
15/02/18	10:41:04	2973	2.09	341	5.81	89	-24	3.94	65	Ground	1.91	80	4533.0591N	1338.4722E	-	-	NO	NO
15/02/18	10:41:05	2974	2.08	342	5.81	89	-24	3.96	65	Ground	1.91	81	4533.0591N	1338.4728E	-	-	NO	NO
15/02/18	10:41:06	2975	2.13	341	5.87	89	-25	3.99	64	Ground	1.94	83	4533.0591N	1338.4735E	-	-	NO	NO
15/02/18	10:41:07	2976	2.16	339	5.90	89	-28	4.00	61	Ground	2.01	83	4533.0596N	1338.4742E	-	-	NO	NO
15/02/18	10:41:08	2977	2.18	338	5.85	91	-30	3.97	61	Ground	2.00	85	4533.0596N	1338.4750E	-	-	NO	NO
15/02/18	10:41:09	2978	2.19	335	5.76	95	-34	3.90	61	Ground	2.00	88	4533.0596N	1338.4756E	-	-	NO	NO
15/02/18	10:41:10	2979	2.15	332	5.69	101	-37	3.82	64	Ground	2.00	91	4533.0596N	1338.4762E	-	-	NO	NO
15/02/18	10:41:11	2980	2.12	331	5.53	104	-39	3.69	65	Ground	2.00	93	4533.0591N	1338.4768E	-	-	NO	NO
15/02/18	10:41:12	2981	2.10	331	5.33	106	-40	3.50	65	Ground	2.00	96	4533.0591N	1338.4773E	-	-	NO	NO
15/02/18	10:41:13	2982	2.15	328	5.28	106	-45	3.54	61	Ground	2.00	98	4533.0591N	1338.4781E	-	-	NO	NO
15/02/18	10:41:14	2983	2.17	329	5.24	105	-45	3.50	60	Ground	2.04	99	4533.0591N	1338.4789E	-	-	NO	NO
15/02/18	10:41:16	2984	2.19	328	5.17	105	-47	3.45	57	Ground	2.06	100	4533.0586N	1338.4796E	-	-	NO	NO
15/02/18	10:41:17	2985	2.20	327	5.10	106	-49	3.38	57	Ground	2.08	100	4533.0586N	1338.4803E	-	-	NO	NO
15/02/18	10:41:18	2986	2.20	327	5.04	106	-50	3.33	56	Ground	2.09	100	4533.0581N	1338.4819E	-	-	NO	NO
15/02/18	10:41:19	2987	2.26	332	4.92	107	-42	3.05	65	Ground	2.09	100	4533.0581N	1338.4825E	-	-	NO	NO
15/02/18	10:41:20	2988	2.29	332	4.95	108	-41	3.08	66	Ground	2.10	101	4533.0581N	1338.4834E	-	-	NO	NO
15/02/18	10:41:21	2989	2.31	334	4.96	108	-40	3.06	69	Ground	2.10	101	4533.0581N	1338.4843E	-	-	NO	NO
15/02/18	10:41:22	2990	2.32	335	4.90	109	-39	2.94	70	Ground	2.14	102	4533.0576N	1338.4852E	-	-	NO	NO
15/02/18	10:41:23	2991	2.28	335	4.95	110	-38	2.96	72	Ground	2.16	102	4533.0576N	1338.4861E	-	-	NO	NO
15/02/18	10:41:24	2992	2.25	334	5.15	111	-38	3.19	72	Ground	2.14	103	4533.0576N	1338.4869E	-	-	NO	NO
15/02/18	10:41:25	2993	2.23	334	5.30	114	-36	3.31	77	Ground	2.12	104	4533.0571N	1338.4877E	-	-	NO	NO
15/02/18	10:41:26	2994	2.22	331	5.47	116	-39	3.47	77	Ground	2.15	105	4533.0571N	1338.4886E	-	-	NO	NO
15/02/18	10:41:27	2995	2.22	328	5.57	121	-44	3.58	77	Ground	2.17	107	4533.0566N	1338.4895E	-	-	NO	NO
15/02/18	10:41:28	2996	2.22	326	5.65	125	-45	3.69	80	Ground	2.14	111	4533.0566N	1338.4901E	-	-	NO	NO
15/02/18	10:41:29	2997	2.21	324	5.63	131	-47	3.72	84	Ground	2.09	113	4533.0562N	1338.4907E	201	0.66	NO	NO
15/02/18	10:41:30	2998	2.21	320	5.52	135	-51	3.69	84	Ground	2.05	117	4533.0557N	1338.4915E	203	0.70	NO	NO
15/02/18	10:41:31	2999	2.21	320	5.28	139	-52	3.48	87	Ground	2.03	121	4533.0557N	1338.4919E	205	0.68	NO	NO
15/02/18	10:41:32	3000	2.21	318	4.99	143	-57	3.28	86	Ground	2.02	126	4533.0552N	1338.4926E	208	0.66	NO	NO
15/02/18	10:41:33	3001	2.21	317	4.80	145	-61	3.16	83	Ground	2.05	130	4533.0547N	1338.4930E	-	-	NO	NO
15/02/18	10:41:34	3002	2.21	311	4.65	145	-71	3.28	74	Ground	2.03	134	4533.0542N	1338.4937E	-	-	NO	NO
15/02/18	10:41:35	3003	2.26	311	4.51	146	-72	3.16	75	Ground	2.02	135	4533.0537N	1338.4941E	-	-	NO	NO
15/02/18	10:41:36	3004	2.29	312	4.42	146	-72	3.13	74	Ground	2.01	137	4533.0532N	1338.4948E	-	-	NO	NO
15/02/18	10:41:37	3005	2.31	312	4.33	147	-75	3.08	72	Ground	2.09	140	4533.0527N	1338.4952E	-	-	NO	NO
