----------------------------- log1Hz20180215_0957_Charts -------------------------- 
Date	Time	Ts	GWD	GWS	TWD	TWS	SET	DRIFT	Lat	Lon 
15/02/18	10:52:12	3628	56	7.27	55	5.99	35	0.76	4533.5835N	1339.2115E
15/02/18	10:52:13	3629	58	7.30	55	6.01	36	0.77	4533.5859N	1339.2141E
15/02/18	10:52:14	3630	62	6.90	57	5.81	36	0.79	4533.5879N	1339.2166E
15/02/18	10:52:15	3631	65	6.68	57	5.69	37	0.81	4533.5903N	1339.2190E
15/02/18	10:52:16	3632	71	6.27	58	5.49	38	0.82	4533.5923N	1339.2216E
15/02/18	10:52:17	3633	74	5.99	59	5.31	38	0.84	4533.5942N	1339.2240E
15/02/18	10:52:18	3634	76	5.88	59	5.23	38	0.86	4533.5962N	1339.2266E
15/02/18	10:52:19	3635	77	5.91	59	5.20	38	0.88	4533.5977N	1339.2292E
15/02/18	10:52:20	3636	78	6.00	60	5.22	39	0.91	4533.6001N	1339.2321E
15/02/18	10:52:21	3637	78	6.14	60	5.26	40	0.94	4533.6016N	1339.2347E
15/02/18	10:52:22	3638	79	6.27	60	5.30	41	0.96	4533.6035N	1339.2375E
15/02/18	10:52:23	3639	80	6.38	61	5.34	42	0.98	4533.6055N	1339.2401E
15/02/18	10:52:24	3640	80	6.47	61	5.36	44	1.01	4533.6074N	1339.2428E
15/02/18	10:52:25	3641	82	6.55	62	5.37	45	1.03	4533.6094N	1339.2455E
15/02/18	10:52:27	3642	83	6.60	62	5.37	47	1.05	4533.6113N	1339.2484E
15/02/18	10:52:28	3643	84	6.63	63	5.36	48	1.08	4533.6133N	1339.2511E
15/02/18	10:52:29	3644	83	6.63	63	5.37	50	1.09	4533.6177N	1339.2563E
15/02/18	10:52:30	3645	82	6.63	64	5.38	51	1.09	4533.6196N	1339.2589E
15/02/18	10:52:31	3646	81	6.65	64	5.42	52	1.09	4533.6216N	1339.2616E
15/02/18	10:52:32	3647	79	6.67	64	5.45	53	1.09	4533.6230N	1339.2643E
15/02/18	10:52:33	3648	77	6.69	63	5.49	53	1.09	4533.6250N	1339.2668E
15/02/18	10:52:34	3649	75	6.71	63	5.53	-	-	4533.6270N	1339.2697E
15/02/18	10:52:35	3650	75	6.24	64	5.35	-	-	4533.6289N	1339.2725E
15/02/18	10:52:36	3651	74	5.96	64	5.24	-	-	4533.6309N	1339.2751E
15/02/18	10:52:37	3652	81	5.47	65	5.07	-	-	4533.6328N	1339.2778E
15/02/18	10:52:38	3653	80	5.13	66	4.91	-	-	4533.6348N	1339.2806E
15/02/18	10:52:39	3654	78	5.02	65	4.85	-	-	4533.6367N	1339.2834E
15/02/18	10:52:40	3655	76	5.06	65	4.85	54	1.09	4533.6382N	1339.2863E
15/02/18	10:52:41	3656	78	4.66	65	4.65	56	1.09	4533.6401N	1339.2889E
15/02/18	10:52:42	3657	76	4.51	65	4.56	57	1.09	4533.6421N	1339.2917E
15/02/18	10:52:43	3658	82	4.16	65	4.41	58	1.09	4533.6436N	1339.2946E
15/02/18	10:52:44	3659	86	4.09	66	4.40	59	1.10	4533.6455N	1339.2975E
15/02/18	10:52:45	3660	91	3.75	66	4.23	61	1.10	4533.6470N	1339.3007E
15/02/18	10:52:46	3661	88	3.64	65	4.14	63	1.10	4533.6484N	1339.3037E
15/02/18	10:52:47	3662	85	3.75	65	4.14	64	1.11	4533.6499N	1339.3068E
15/02/18	10:52:48	3663	85	3.41	63	3.97	66	1.11	4533.6514N	1339.3098E
15/02/18	10:52:49	3664	82	3.38	63	3.92	67	1.11	4533.6533N	1339.3131E
15/02/18	10:52:50	3665	80	3.52	62	3.94	68	1.10	4533.6548N	1339.3163E
15/02/18	10:52:51	3666	77	3.79	62	4.03	-	-	4533.6562N	1339.3196E
15/02/18	10:52:52	3667	74	4.09	61	4.14	-	-	4533.6577N	1339.3228E
15/02/18	10:52:53	3668	72	4.40	61	4.26	-	-	4533.6592N	1339.3260E
15/02/18	10:52:54	3669	69	4.74	60	4.41	-	-	4533.6606N	1339.3293E
15/02/18	10:52:55	3670	67	5.10	60	4.57	-	-	4533.6621N	1339.3324E
15/02/18	10:52:56	3671	65	5.43	59	4.72	-	-	4533.6636N	1339.3356E
15/02/18	10:52:57	3672	63	5.73	59	4.87	-	-	4533.6655N	1339.3387E
15/02/18	10:52:58	3673	61	6.03	58	5.02	-	-	4533.6670N	1339.3420E
15/02/18	10:52:59	3674	59	6.31	58	5.17	-	-	4533.6685N	1339.3451E
15/02/18	10:53:00	3675	57	6.56	57	5.31	-	-	4533.6704N	1339.3484E
15/02/18	10:53:01	3676	55	6.79	57	5.44	68	1.10	4533.6719N	1339.3516E
15/02/18	10:53:02	3677	54	6.97	56	5.55	68	1.10	4533.6733N	1339.3546E
15/02/18	10:53:03	3678	52	6.59	56	5.41	68	1.09	4533.6748N	1339.3579E
15/02/18	10:53:04	3679	51	6.42	55	5.36	68	1.09	4533.6768N	1339.3611E
15/02/18	10:53:05	3680	46	5.85	53	5.15	68	1.09	4533.6782N	1339.3643E
15/02/18	10:53:06	3681	43	5.54	53	5.06	68	1.09	4533.6797N	1339.3674E
15/02/18	10:53:07	3682	39	5.12	51	4.86	68	1.09	4533.6816N	1339.3704E
15/02/18	10:53:08	3683	38	4.95	51	4.77	68	1.09	4533.6831N	1339.3735E
15/02/18	10:53:09	3684	37	4.92	51	4.74	67	1.10	4533.6846N	1339.3766E
15/02/18	10:53:10	3685	37	4.99	50	4.76	67	1.10	4533.6865N	1339.3794E
15/02/18	10:53:11	3686	37	5.11	50	4.79	67	1.11	4533.6885N	1339.3821E
15/02/18	10:53:12	3687	37	5.24	50	4.84	66	1.11	4533.6904N	1339.3846E
15/02/18	10:53:13	3688	37	5.39	50	4.90	66	1.12	4533.6924N	1339.3873E
15/02/18	10:53:14	3689	38	5.55	50	4.97	65	1.12	4533.6948N	1339.3898E
15/02/18	10:53:15	3690	38	5.70	50	5.04	65	1.13	4533.6973N	1339.3925E
15/02/18	10:53:16	3691	38	5.88	49	5.13	64	1.13	4533.6992N	1339.3949E
15/02/18	10:53:18	3692	38	6.05	49	5.22	64	1.14	4533.7012N	1339.3975E
15/02/18	10:53:19	3693	38	6.18	49	5.30	63	1.14	4533.7036N	1339.3999E
15/02/18	10:53:20	3694	38	6.31	49	5.37	62	1.14	4533.7056N	1339.4023E
15/02/18	10:53:21	3695	38	6.41	49	5.44	62	1.14	4533.7100N	1339.4073E
15/02/18	10:53:22	3696	38	6.49	49	5.50	61	1.14	4533.7124N	1339.4099E
15/02/18	10:53:23	3697	39	6.56	49	5.55	60	1.15	4533.7144N	1339.4125E
15/02/18	10:53:24	3698	39	6.60	49	5.59	60	1.15	4533.7163N	1339.4150E
15/02/18	10:53:25	3699	39	6.64	49	5.64	60	1.15	4533.7183N	1339.4177E
15/02/18	10:53:26	3700	39	6.69	49	5.68	60	1.16	4533.7207N	1339.4204E
15/02/18	10:53:27	3701	40	6.69	49	5.70	59	1.16	4533.7222N	1339.4230E
15/02/18	10:53:28	3702	41	6.68	49	5.72	59	1.15	4533.7241N	1339.4257E
15/02/18	10:53:29	3703	42	6.66	49	5.73	57	1.15	4533.7256N	1339.4285E
15/02/18	10:53:30	3704	43	6.64	49	5.74	55	1.14	4533.7275N	1339.4315E
15/02/18	10:53:31	3705	45	6.61	50	5.75	-	-	4533.7290N	1339.4347E
15/02/18	10:53:32	3706	46	6.60	50	5.77	-	-	4533.7305N	1339.4377E
15/02/18	10:53:33	3707	46	6.60	50	5.79	-	-	4533.7324N	1339.4407E
15/02/18	10:53:34	3708	47	6.58	50	5.81	-	-	4533.7339N	1339.4437E
15/02/18	10:53:35	3709	49	6.08	51	5.61	-	-	4533.7358N	1339.4468E
15/02/18	10:53:36	3710	50	5.79	52	5.48	-	-	4533.7373N	1339.4498E
15/02/18	10:53:37	3711	51	5.29	53	5.30	-	-	4533.7393N	1339.4528E
15/02/18	10:53:38	3712	53	4.92	53	5.12	-	-	4533.7407N	1339.4559E
15/02/18	10:53:39	3713	54	4.79	54	5.04	-	-	4533.7422N	1339.4592E
15/02/18	10:53:40	3714	55	4.79	54	5.01	-	-	4533.7437N	1339.4625E
15/02/18	10:53:41	3715	56	4.85	55	5.02	-	-	4533.7451N	1339.4657E
15/02/18	10:53:42	3716	56	4.99	55	5.05	-	-	4533.7466N	1339.4689E
15/02/18	10:53:43	3717	55	5.19	55	5.12	53	1.13	4533.7476N	1339.4720E
15/02/18	10:53:44	3718	55	4.87	55	4.95	50	1.11	4533.7490N	1339.4752E
15/02/18	10:53:45	3719	53	4.55	55	4.83	48	1.10	4533.7510N	1339.4784E
15/02/18	10:53:46	3720	53	4.27	55	4.66	46	1.07	4533.7524N	1339.4814E
15/02/18	10:53:47	3721	52	4.01	56	4.56	44	1.05	4533.7539N	1339.4846E
15/02/18	10:53:48	3722	51	3.76	56	4.40	41	1.03	4533.7559N	1339.4875E
15/02/18	10:53:49	3723	51	3.76	56	4.34	39	1.00	4533.7573N	1339.4906E
15/02/18	10:53:50	3724	51	3.92	56	4.37	-	-	4533.7593N	1339.4937E
15/02/18	10:53:51	3725	52	4.16	56	4.43	38	0.97	4533.7607N	1339.4969E
15/02/18	10:53:52	3726	52	4.43	56	4.52	-	-	4533.7622N	1339.5000E
15/02/18	10:53:53	3727	52	4.72	56	4.62	-	-	4533.7637N	1339.5033E
15/02/18	10:53:54	3728	52	4.99	56	4.73	-	-	4533.7651N	1339.5066E
15/02/18	10:53:55	3729	53	5.23	56	4.83	-	-	4533.7671N	1339.5096E
15/02/18	10:53:56	3730	53	5.42	56	4.90	36	0.94	4533.7686N	1339.5128E
15/02/18	10:53:57	3731	54	5.62	56	4.98	34	0.92	4533.7700N	1339.5157E
15/02/18	10:53:58	3732	54	5.79	57	5.06	33	0.90	4533.7720N	1339.5188E
15/02/18	10:53:59	3733	55	5.95	57	5.13	32	0.88	4533.7734N	1339.5220E
15/02/18	10:54:00	3734	55	6.10	57	5.20	30	0.85	4533.7749N	1339.5250E
15/02/18	10:54:01	3735	56	6.27	57	5.28	29	0.83	4533.7764N	1339.5283E
15/02/18	10:54:02	3736	57	6.44	57	5.37	28	0.81	4533.7783N	1339.5314E
15/02/18	10:54:03	3737	57	6.59	58	5.46	27	0.78	4533.7798N	1339.5345E
15/02/18	10:54:04	3738	58	6.73	58	5.55	26	0.77	4533.7812N	1339.5378E
15/02/18	10:54:05	3739	59	6.89	58	5.65	-	-	4533.7827N	1339.5413E
15/02/18	10:54:06	3740	59	7.05	59	5.75	-	-	4533.7842N	1339.5446E
15/02/18	10:54:07	3741	60	7.22	59	5.87	-	-	4533.7856N	1339.5479E
15/02/18	10:54:08	3742	60	7.34	59	5.96	-	-	4533.7871N	1339.5509E
15/02/18	10:54:09	3743	60	7.48	59	6.07	-	-	4533.7886N	1339.5541E
15/02/18	10:54:11	3744	60	7.04	59	5.92	-	-	4533.7900N	1339.5573E
15/02/18	10:54:12	3745	60	6.83	59	5.87	-	-	4533.7915N	1339.5603E
15/02/18	10:54:13	3746	60	6.77	60	5.87	-	-	4533.7949N	1339.5664E
15/02/18	10:54:14	3747	61	6.78	60	5.91	-	-	4533.7964N	1339.5696E
15/02/18	10:54:15	3748	61	6.85	60	5.97	24	0.77	4533.7979N	1339.5729E
15/02/18	10:54:16	3749	61	6.98	60	6.03	23	0.79	4533.7998N	1339.5768E
15/02/18	10:54:17	3750	60	7.11	61	6.09	22	0.81	4533.8018N	1339.5814E
15/02/18	10:54:18	3751	60	7.25	61	6.15	21	0.83	4533.8042N	1339.5864E
15/02/18	10:54:19	3752	59	7.45	61	6.25	20	0.85	4533.8071N	1339.5920E
15/02/18	10:54:20	3753	59	7.60	61	6.35	18	0.87	4533.8101N	1339.5983E
15/02/18	10:54:21	3754	59	7.75	62	6.47	16	0.88	4533.8135N	1339.6050E
15/02/18	10:54:22	3755	59	7.87	62	6.59	14	0.90	4533.8164N	1339.6118E
15/02/18	10:54:23	3756	60	8.04	62	6.75	12	0.91	4533.8198N	1339.6189E
15/02/18	10:54:24	3757	60	8.18	63	6.90	10	0.92	4533.8232N	1339.6261E
15/02/18	10:54:25	3758	60	8.32	63	7.05	8	0.93	4533.8271N	1339.6335E
15/02/18	10:54:26	3759	61	8.47	63	7.21	6	0.94	4533.8306N	1339.6410E
15/02/18	10:54:27	3760	62	8.65	64	7.38	4	0.95	4533.8340N	1339.6486E
15/02/18	10:54:28	3761	68	7.95	66	7.17	2	0.96	4533.8379N	1339.6562E
15/02/18	10:54:29	3762	71	7.46	67	7.03	0	0.97	4533.8413N	1339.6642E
15/02/18	10:54:30	3763	74	7.26	68	6.96	359	0.98	4533.8447N	1339.6719E
15/02/18	10:54:31	3764	80	6.70	70	6.78	357	0.99	4533.8486N	1339.6794E
15/02/18	10:54:32	3765	82	6.37	71	6.68	356	0.99	4533.8525N	1339.6870E
15/02/18	10:54:33	3766	83	6.29	72	6.66	354	1.00	4533.8564N	1339.6945E
15/02/18	10:54:34	3767	83	6.37	73	6.71	353	1.00	4533.8604N	1339.7020E
15/02/18	10:54:35	3768	82	6.50	73	6.78	352	1.00	4533.8643N	1339.7094E
15/02/18	10:54:36	3769	80	6.64	73	6.84	-	-	4533.8682N	1339.7169E
15/02/18	10:54:37	3770	77	6.78	72	6.90	351	1.00	4533.8721N	1339.7244E
15/02/18	10:54:38	3771	77	6.93	72	6.97	-	-	4533.8760N	1339.7319E
15/02/18	10:54:39	3772	78	7.09	72	7.03	351	1.00	4533.8794N	1339.7394E
15/02/18	10:54:40	3773	77	7.21	72	7.07	-	-	4533.8833N	1339.7471E
15/02/18	10:54:41	3774	75	7.25	72	7.10	-	-	4533.8872N	1339.7549E
15/02/18	10:54:42	3775	73	7.27	71	7.12	-	-	4533.8906N	1339.7626E
15/02/18	10:54:43	3776	72	7.31	70	7.15	352	1.00	4533.8945N	1339.7705E
15/02/18	10:54:44	3777	72	7.43	70	7.21	352	1.00	4533.8979N	1339.7783E
15/02/18	10:54:45	3778	69	7.52	69	7.27	-	-	4533.9014N	1339.7863E
15/02/18	10:54:46	3779	69	7.64	69	7.34	-	-	4533.9048N	1339.7939E
15/02/18	10:54:47	3780	68	7.76	69	7.43	352	1.00	4533.9087N	1339.8019E
15/02/18	10:54:48	3781	68	7.88	68	7.50	353	0.99	4533.9121N	1339.8097E
15/02/18	10:54:49	3782	68	7.99	68	7.57	-	-	4533.9155N	1339.8175E
15/02/18	10:54:50	3783	69	8.12	68	7.66	-	-	4533.9189N	1339.8253E
15/02/18	10:54:51	3784	71	8.30	69	7.76	353	0.99	4533.9224N	1339.8333E
15/02/18	10:54:52	3785	72	8.42	69	7.83	353	0.99	4533.9258N	1339.8412E
15/02/18	10:54:53	3786	73	8.49	70	7.87	354	0.98	4533.9292N	1339.8491E
15/02/18	10:54:54	3787	75	8.61	70	7.94	355	0.98	4533.9326N	1339.8571E
15/02/18	10:54:55	3788	76	8.73	71	8.01	356	0.97	4533.9360N	1339.8651E
15/02/18	10:54:56	3789	78	8.88	71	8.11	357	0.97	4533.9395N	1339.8730E
15/02/18	10:54:57	3790	79	9.02	72	8.20	-	-	4533.9429N	1339.8811E
15/02/18	10:54:58	3791	81	9.28	73	8.33	358	0.97	4533.9468N	1339.8892E
15/02/18	10:54:59	3792	88	8.82	75	8.13	359	0.97	4533.9502N	1339.8970E
15/02/18	10:55:01	3793	92	8.60	76	8.04	0	0.97	4533.9536N	1339.9049E
15/02/18	10:55:02	3794	94	8.48	78	8.00	1	0.97	4533.9575N	1339.9127E
15/02/18	10:55:03	3795	96	8.46	78	7.99	1	0.97	4533.9648N	1339.9280E
15/02/18	10:55:04	3796	98	8.62	79	8.06	3	0.98	4533.9683N	1339.9355E
15/02/18	10:55:05	3797	98	8.68	80	8.10	4	0.98	4533.9722N	1339.9429E
15/02/18	10:55:06	3798	97	8.77	80	8.15	6	0.98	4533.9756N	1339.9506E
15/02/18	10:55:07	3799	97	8.84	81	8.19	7	0.99	4533.9795N	1339.9583E
15/02/18	10:55:08	3800	99	9.01	81	8.24	10	1.00	4533.9829N	1339.9658E
15/02/18	10:55:09	3801	101	9.06	82	8.20	13	1.05	4533.9858N	1339.9727E
15/02/18	10:55:10	3802	103	9.07	82	8.15	15	1.10	4533.9883N	1339.9788E
15/02/18	10:55:11	3803	105	8.96	83	8.10	15	1.16	4533.9907N	1339.9841E
15/02/18	10:55:12	3804	107	8.81	83	8.02	16	1.21	4533.9927N	1339.9889E
15/02/18	10:55:13	3805	109	8.60	84	7.92	17	1.25	4533.9946N	1339.9933E
15/02/18	10:55:14	3806	111	8.44	85	7.86	357	1.28	4533.9966N	1339.9972E
15/02/18	10:55:15	3807	112	8.29	85	7.81	209	1.30	4533.9985N	1340.0006E
15/02/18	10:55:16	3808	113	8.16	86	7.78	207	1.31	4534.0005N	1340.0035E
15/02/18	10:55:17	3809	113	8.10	87	7.76	-	-	4534.0024N	1340.0062E
15/02/18	10:55:18	3810	114	8.07	88	7.76	-	-	4534.0039N	1340.0087E
15/02/18	10:55:19	3811	113	8.02	89	7.75	-	-	4534.0054N	1340.0109E
15/02/18	10:55:20	3812	113	7.95	90	7.74	-	-	4534.0068N	1340.0131E
15/02/18	10:55:21	3813	112	7.87	90	7.72	-	-	4534.0088N	1340.0153E
15/02/18	10:55:22	3814	111	7.83	91	7.70	-	-	4534.0103N	1340.0172E
15/02/18	10:55:23	3815	110	7.80	91	7.67	-	-	4534.0117N	1340.0193E
15/02/18	10:55:24	3816	110	7.79	91	7.65	-	-	4534.0132N	1340.0212E
15/02/18	10:55:25	3817	109	7.79	92	7.63	194	1.31	4534.0151N	1340.0234E
15/02/18	10:55:26	3818	108	7.80	92	7.60	186	1.31	4534.0161N	1340.0256E
15/02/18	10:55:27	3819	108	7.79	93	7.58	182	1.31	4534.0176N	1340.0278E
15/02/18	10:55:28	3820	108	7.78	93	7.54	179	1.31	4534.0190N	1340.0302E
15/02/18	10:55:29	3821	107	7.74	93	7.50	177	1.31	4534.0205N	1340.0323E
15/02/18	10:55:30	3822	107	7.69	93	7.44	177	1.32	4534.0215N	1340.0348E
15/02/18	10:55:31	3823	107	7.63	94	7.39	176	1.32	4534.0225N	1340.0372E
15/02/18	10:55:32	3824	106	7.56	94	7.33	176	1.32	4534.0234N	1340.0400E
15/02/18	10:55:33	3825	106	7.49	94	7.27	176	1.33	4534.0244N	1340.0427E
15/02/18	10:55:34	3826	106	7.40	94	7.21	175	1.33	4534.0254N	1340.0453E
15/02/18	10:55:35	3827	108	6.93	96	6.98	173	1.33	4534.0259N	1340.0479E
15/02/18	10:55:36	3828	109	6.60	96	6.80	171	1.32	4534.0264N	1340.0508E
15/02/18	10:55:37	3829	108	6.37	96	6.66	-	-	4534.0273N	1340.0535E
15/02/18	10:55:38	3830	108	6.21	97	6.56	-	-	4534.0278N	1340.0565E
15/02/18	10:55:39	3831	107	6.10	97	6.48	-	-	4534.0283N	1340.0591E
15/02/18	10:55:40	3832	107	6.02	97	6.42	-	-	4534.0293N	1340.0618E
15/02/18	10:55:41	3833	106	5.97	97	6.36	-	-	4534.0303N	1340.0645E
15/02/18	10:55:42	3834	105	5.92	97	6.31	-	-	4534.0312N	1340.0671E
15/02/18	10:55:43	3835	104	5.87	97	6.26	-	-	4534.0322N	1340.0696E
15/02/18	10:55:44	3836	103	5.84	97	6.22	170	1.30	4534.0337N	1340.0719E
15/02/18	10:55:45	3837	102	5.81	98	6.18	168	1.28	4534.0347N	1340.0741E
15/02/18	10:55:46	3838	101	5.73	98	6.14	168	1.26	4534.0366N	1340.0757E
15/02/18	10:55:47	3839	99	5.64	98	6.10	169	1.26	4534.0376N	1340.0768E
15/02/18	10:55:48	3840	96	5.58	98	6.09	169	1.26	4534.0391N	1340.0776E
15/02/18	10:55:49	3841	94	5.54	97	6.10	170	1.26	4534.0405N	1340.0779E
15/02/18	10:55:50	3842	91	5.46	96	6.10	171	1.27	4534.0415N	1340.0781E
15/02/18	10:55:51	3843	88	5.38	96	6.09	171	1.27	4534.0430N	1340.0780E
15/02/18	10:55:53	3844	86	5.31	95	6.08	172	1.27	4534.0439N	1340.0778E
15/02/18	10:55:54	3845	84	5.24	94	6.07	173	1.27	4534.0459N	1340.0765E
15/02/18	10:55:55	3846	83	5.16	94	6.05	174	1.26	4534.0474N	1340.0759E
15/02/18	10:55:56	3847	82	5.08	93	6.02	174	1.26	4534.0483N	1340.0752E
15/02/18	10:55:57	3848	81	5.02	92	6.00	175	1.26	4534.0493N	1340.0745E
15/02/18	10:55:58	3849	81	4.98	92	5.98	175	1.26	4534.0508N	1340.0739E
15/02/18	10:55:59	3850	81	4.93	91	5.95	176	1.25	4534.0518N	1340.0730E
15/02/18	10:56:00	3851	81	4.89	91	5.92	176	1.25	4534.0527N	1340.0721E
15/02/18	10:56:01	3852	82	4.89	91	5.91	176	1.25	4534.0537N	1340.0713E
15/02/18	10:56:02	3853	82	4.86	90	5.89	176	1.25	4534.0547N	1340.0703E
15/02/18	10:56:03	3854	83	4.84	90	5.86	176	1.25	4534.0557N	1340.0692E
15/02/18	10:56:04	3855	83	4.81	90	5.83	176	1.25	4534.0566N	1340.0682E
15/02/18	10:56:05	3856	83	4.79	89	5.81	178	1.25	4534.0576N	1340.0671E
15/02/18	10:56:06	3857	84	4.77	89	5.78	180	1.25	4534.0586N	1340.0658E
15/02/18	10:56:07	3858	84	4.78	89	5.76	182	1.25	4534.0591N	1340.0646E
15/02/18	10:56:08	3859	84	4.78	88	5.73	183	1.25	4534.0596N	1340.0634E
15/02/18	10:56:09	3860	85	4.77	88	5.70	184	1.25	4534.0605N	1340.0621E
15/02/18	10:56:10	3861	85	4.76	88	5.67	186	1.25	4534.0615N	1340.0609E
15/02/18	10:56:11	3862	86	4.73	88	5.64	187	1.24	4534.0625N	1340.0594E
15/02/18	10:56:12	3863	87	4.69	88	5.59	189	1.24	4534.0635N	1340.0582E
15/02/18	10:56:13	3864	88	4.67	88	5.55	190	1.24	4534.0640N	1340.0569E
15/02/18	10:56:14	3865	89	4.64	88	5.51	191	1.24	4534.0649N	1340.0555E
15/02/18	10:56:15	3866	90	4.61	88	5.46	192	1.24	4534.0654N	1340.0542E
15/02/18	10:56:16	3867	91	4.57	88	5.41	193	1.24	4534.0664N	1340.0530E
15/02/18	10:56:17	3868	92	4.54	88	5.36	194	1.23	4534.0669N	1340.0518E
15/02/18	10:56:18	3869	93	4.51	89	5.32	195	1.23	4534.0674N	1340.0503E
15/02/18	10:56:19	3870	94	4.49	89	5.28	195	1.23	4534.0684N	1340.0490E
15/02/18	10:56:20	3871	95	4.47	89	5.24	196	1.22	4534.0688N	1340.0479E
15/02/18	10:56:21	3872	96	4.46	89	5.20	-	-	4534.0698N	1340.0464E
15/02/18	10:56:22	3873	96	4.46	89	5.17	-	-	4534.0708N	1340.0450E
15/02/18	10:56:23	3874	97	4.46	90	5.14	197	1.21	4534.0713N	1340.0438E
15/02/18	10:56:24	3875	97	4.47	90	5.12	-	-	4534.0718N	1340.0425E
15/02/18	10:56:25	3876	98	4.49	90	5.10	-	-	4534.0723N	1340.0413E
15/02/18	10:56:26	3877	99	4.50	90	5.08	-	-	4534.0732N	1340.0399E
15/02/18	10:56:27	3878	99	4.51	91	5.06	-	-	4534.0737N	1340.0385E
15/02/18	10:56:28	3879	100	4.52	91	5.04	-	-	4534.0742N	1340.0372E
15/02/18	10:56:29	3880	101	4.54	91	5.03	-	-	4534.0747N	1340.0359E
15/02/18	10:56:30	3881	102	4.57	92	5.02	-	-	4534.0757N	1340.0345E
15/02/18	10:56:31	3882	102	4.61	92	5.02	-	-	4534.0767N	1340.0333E
15/02/18	10:56:32	3883	103	4.65	92	5.02	-	-	4534.0771N	1340.0319E
15/02/18	10:56:33	3884	103	4.68	93	5.02	-	-	4534.0781N	1340.0306E
15/02/18	10:56:34	3885	103	4.71	93	5.02	-	-	4534.0791N	1340.0295E
15/02/18	10:56:35	3886	104	4.75	93	5.03	-	-	4534.0796N	1340.0282E
15/02/18	10:56:36	3887	104	4.79	93	5.04	-	-	4534.0806N	1340.0270E
15/02/18	10:56:37	3888	104	4.83	93	5.05	198	1.21	4534.0815N	1340.0258E
15/02/18	10:56:38	3889	104	4.89	94	5.07	199	1.20	4534.0820N	1340.0247E
15/02/18	10:56:39	3890	104	4.94	94	5.09	-	-	4534.0830N	1340.0233E
15/02/18	10:56:40	3891	104	4.99	94	5.11	200	1.19	4534.0840N	1340.0220E
15/02/18	10:56:41	3892	104	5.03	94	5.12	-	-	4534.0845N	1340.0208E
15/02/18	10:56:42	3893	104	5.06	94	5.14	-	-	4534.0854N	1340.0197E
15/02/18	10:56:44	3894	104	5.10	95	5.16	-	-	4534.0864N	1340.0184E
15/02/18	10:56:45	3895	104	5.14	95	5.18	-	-	4534.0879N	1340.0164E
15/02/18	10:56:46	3896	104	5.16	95	5.20	-	-	4534.0889N	1340.0153E
15/02/18	10:56:47	3897	104	5.18	95	5.21	201	1.18	4534.0898N	1340.0142E
15/02/18	10:56:48	3898	104	5.18	95	5.22	-	-	4534.0908N	1340.0129E
15/02/18	10:56:49	3899	104	5.18	95	5.22	-	-	4534.0913N	1340.0118E
15/02/18	10:56:50	3900	104	5.17	95	5.22	-	-	4534.0923N	1340.0107E
15/02/18	10:56:51	3901	104	5.17	95	5.23	-	-	4534.0933N	1340.0098E
15/02/18	10:56:52	3902	104	5.15	95	5.23	203	1.13	4534.0942N	1340.0087E
15/02/18	10:56:53	3903	104	5.12	95	5.22	204	1.08	4534.0952N	1340.0076E
15/02/18	10:56:54	3904	104	5.11	95	5.22	205	1.02	4534.0962N	1340.0065E
15/02/18	10:56:55	3905	103	5.09	95	5.22	206	0.97	4534.0967N	1340.0054E
15/02/18	10:56:56	3906	103	5.07	95	5.21	-	-	4534.0977N	1340.0042E
15/02/18	10:56:57	3907	103	5.04	95	5.20	-	-	4534.0986N	1340.0032E
15/02/18	10:56:58	3908	103	5.00	95	5.19	-	-	4534.0991N	1340.0023E
15/02/18	10:56:59	3909	103	4.96	95	5.17	-	-	4534.1001N	1340.0013E
15/02/18	10:57:00	3910	103	4.91	95	5.15	-	-	4534.1011N	1340.0002E
15/02/18	10:57:01	3911	102	4.87	95	5.13	-	-	4534.1021N	1339.9991E
15/02/18	10:57:02	3912	102	4.81	95	5.10	-	-	4534.1030N	1339.9980E
15/02/18	10:57:03	3913	101	4.76	95	5.08	-	-	4534.1040N	1339.9972E
15/02/18	10:57:04	3914	101	4.69	95	5.05	-	-	4534.1050N	1339.9962E
15/02/18	10:57:05	3915	100	4.63	95	5.03	-	-	4534.1060N	1339.9952E
15/02/18	10:57:06	3916	100	4.57	94	5.00	207	0.93	4534.1069N	1339.9944E
15/02/18	10:57:07	3917	99	4.53	94	4.98	-	-	4534.1079N	1339.9934E
15/02/18	10:57:08	3918	98	4.51	94	4.97	-	-	4534.1084N	1339.9923E
15/02/18	10:57:09	3919	97	4.52	93	4.96	-	-	4534.1094N	1339.9913E
15/02/18	10:57:10	3920	96	4.52	93	4.96	-	-	4534.1099N	1339.9902E
15/02/18	10:57:11	3921	95	4.53	93	4.96	-	-	4534.1108N	1339.9893E
15/02/18	10:57:12	3922	94	4.55	93	4.97	-	-	4534.1118N	1339.9884E
15/02/18	10:57:13	3923	94	4.57	92	4.97	-	-	4534.1128N	1339.9875E
15/02/18	10:57:14	3924	94	4.59	92	4.99	207	0.90	4534.1138N	1339.9865E
15/02/18	10:57:15	3925	93	4.61	92	4.99	208	0.88	4534.1143N	1339.9855E
15/02/18	10:57:16	3926	93	4.64	91	5.01	-	-	4534.1152N	1339.9845E
15/02/18	10:57:17	3927	93	4.70	91	5.03	208	0.87	4534.1162N	1339.9834E
15/02/18	10:57:18	3928	93	4.73	91	5.05	-	-	4534.1167N	1339.9823E
